scenario,seed,country,strategy,survived,survival_turns,death_cause,final_population,peak_population,final_territory,peak_territory,territory_share,dominant,attacks_made,attacks_suffered,battles_won,cells_conquered,cells_lost,cells_explored,casualties,contacts,pacts_formed,pacts_broken,pacts_lapsed,trade_turns,non_aggression_turns,alliance_turns,unions_absorbed
slow_growth,99,peace-1,peace,0,82,union,0,474,0,67,0.0,0,0,7,0,0,1,67,11,3,5,0,1,88,12,1,0
slow_growth,99,switzerland-1,switzerland,0,222,conquered,0,930,0,65,0.0,0,0,149,0,0,68,67,1379,3,4,0,2,223,122,0,0
slow_growth,99,hegemony-1,hegemony,1,300,,21203,21203,125,125,0.4883,0,194,17,99,99,3,28,1234,4,4,0,3,280,0,0,0
slow_growth,99,retaliation-1,retaliation,1,300,,49425,49425,131,131,0.5117,1,13,2,10,10,1,54,17,3,7,0,2,392,134,1,1
slow_growth,99,random-1,random,0,73,collapsed,0,134,0,26,0.0,0,29,61,5,5,41,44,166,3,2,0,2,13,0,0,0
one_aggressor,0,hegemony-1,hegemony,1,300,,59384,59384,54,54,0.2109,0,68,0,31,31,0,22,663,4,3,0,2,184,0,0,0
one_aggressor,0,peace-1,peace,0,59,union,0,1612,0,51,0.0,0,0,0,0,0,0,50,0,3,4,0,0,67,10,3,0
one_aggressor,0,peace-2,peace,0,93,union,0,6447,0,62,0.0,0,0,17,0,0,9,61,459,3,5,0,1,102,9,4,0
one_aggressor,0,peace-3,peace,0,76,union,0,1567,0,42,0.0,0,0,51,0,0,22,61,290,4,5,0,0,75,10,5,0
one_aggressor,0,peace-4,peace,1,300,,222142,222142,202,202,0.7891,1,0,0,0,0,0,57,0,4,11,0,1,284,29,12,3
one_aggressor,1,hegemony-1,hegemony,1,300,,70373,70373,64,64,0.25,0,50,0,23,23,0,40,298,3,3,0,2,180,0,0,0
one_aggressor,1,peace-1,peace,0,61,union,0,1719,0,55,0.0,0,0,6,0,0,1,55,42,3,7,0,2,99,19,6,0
one_aggressor,1,peace-2,peace,1,300,,211129,211129,192,192,0.75,1,0,3,0,0,3,71,74,3,9,0,0,242,24,9,2
one_aggressor,1,peace-3,peace,0,63,union,0,2405,0,68,0.0,0,0,1,0,0,1,56,18,3,7,0,2,119,32,10,1
one_aggressor,1,peace-4,peace,0,58,union,0,385,0,22,0.0,0,0,40,0,0,18,29,233,4,8,0,0,108,21,5,0
one_aggressor,2,hegemony-1,hegemony,1,300,,71483,71483,65,65,0.2539,0,21,0,11,11,0,53,139,3,3,0,2,208,0,0,0
one_aggressor,2,peace-1,peace,0,62,union,0,1799,0,50,0.0,0,0,2,0,0,1,51,21,3,5,0,1,77,16,7,0
one_aggressor,2,peace-2,peace,1,300,,210062,210062,191,191,0.7461,1,0,0,0,0,0,70,0,4,11,0,1,319,36,14,3
one_aggressor,2,peace-3,peace,0,47,union,0,910,0,43,0.0,0,0,0,0,0,0,42,0,3,5,0,0,80,9,3,0
one_aggressor,2,peace-4,peace,0,57,union,0,994,0,35,0.0,0,0,19,0,0,10,35,152,3,4,0,0,62,11,4,0
one_aggressor,3,hegemony-1,hegemony,1,300,,79178,79178,72,72,0.2812,0,82,0,46,46,0,25,985,4,3,0,2,235,0,0,0
one_aggressor,3,peace-1,peace,1,300,,202354,202354,184,184,0.7188,1,0,0,0,0,0,91,0,3,8,0,1,314,22,10,2
one_aggressor,3,peace-2,peace,0,76,union,0,420,0,28,0.0,0,0,60,0,0,37,47,350,2,3,0,0,42,13,4,0
one_aggressor,3,peace-3,peace,0,103,union,0,10659,0,65,0.0,0,0,22,0,0,9,53,812,3,7,0,1,141,23,8,1
one_aggressor,3,peace-4,peace,0,58,union,0,1526,0,36,0.0,0,0,0,0,0,0,35,0,2,3,0,0,42,12,6,0
one_aggressor,4,hegemony-1,hegemony,1,300,,62637,62637,57,57,0.2227,0,88,0,39,39,0,17,1445,4,3,0,2,166,0,0,0
one_aggressor,4,peace-1,peace,0,54,union,0,636,0,37,0.0,0,0,29,0,0,13,49,122,3,5,0,0,71,13,8,0
one_aggressor,4,peace-2,peace,0,90,union,0,4239,0,60,0.0,0,0,43,0,0,21,78,544,3,6,0,2,99,13,5,0
one_aggressor,4,peace-3,peace,0,67,union,0,2347,0,54,0.0,0,0,0,0,0,0,54,0,3,5,0,0,82,19,7,0
one_aggressor,4,peace-4,peace,1,300,,218684,218684,199,204,0.7773,1,0,16,0,0,5,53,745,3,9,0,2,244,45,20,3
one_aggressor,5,hegemony-1,hegemony,1,300,,61585,61585,56,56,0.2188,0,47,0,18,18,0,37,318,3,3,0,2,219,0,0,0
one_aggressor,5,peace-1,peace,0,57,union,0,785,0,40,0.0,0,0,35,0,0,14,50,164,4,6,0,0,94,16,5,0
one_aggressor,5,peace-2,peace,0,60,union,0,1657,0,54,0.0,0,0,1,0,0,1,55,19,3,5,0,1,79,12,7,0
one_aggressor,5,peace-3,peace,0,69,union,0,2583,0,52,0.0,0,0,0,0,0,0,51,0,2,6,0,1,79,21,7,0
one_aggressor,5,peace-4,peace,1,300,,219956,219956,200,200,0.7812,1,0,11,0,0,3,58,155,4,12,0,2,327,39,19,3
one_aggressor,6,hegemony-1,hegemony,1,300,,61586,61586,56,56,0.2188,0,48,0,23,23,0,32,253,1,1,0,0,174,0,0,0
one_aggressor,6,peace-1,peace,1,300,,219955,219955,200,200,0.7812,1,0,0,0,0,0,61,0,2,7,0,0,265,33,19,3
one_aggressor,6,peace-2,peace,0,62,union,0,1863,0,56,0.0,0,0,0,0,0,0,55,0,3,7,0,0,113,26,7,0
one_aggressor,6,peace-3,peace,0,73,union,0,1404,0,49,0.0,0,0,48,0,0,23,71,294,2,3,0,0,48,19,6,0
one_aggressor,6,peace-4,peace,0,61,union,0,1759,0,33,0.0,0,0,0,0,0,0,32,0,2,6,0,0,88,30,18,0
one_aggressor,7,hegemony-1,hegemony,1,300,,62618,62618,57,57,0.2227,0,92,0,37,37,0,19,2084,4,3,0,2,109,0,0,0
one_aggressor,7,peace-1,peace,1,300,,218624,218624,199,206,0.7773,1,0,36,0,0,7,53,1357,3,9,0,1,192,42,17,3
one_aggressor,7,peace-2,peace,0,59,union,0,1612,0,49,0.0,0,0,0,0,0,0,48,0,3,5,0,0,73,15,4,0
one_aggressor,7,peace-3,peace,0,71,union,0,898,0,39,0.0,0,0,52,0,0,28,64,292,3,4,0,0,53,18,3,0
one_aggressor,7,peace-4,peace,0,78,union,0,3815,0,68,0.0,0,0,4,0,0,2,67,72,3,5,0,1,73,21,10,0
one_aggressor,8,hegemony-1,hegemony,1,300,,66991,66991,61,61,0.2383,0,93,0,37,37,0,23,2316,3,3,0,2,151,0,0,0
one_aggressor,8,peace-1,peace,0,85,union,0,7128,0,92,0.0,0,0,6,0,0,1,59,98,3,7,0,1,98,24,12,1
one_aggressor,8,peace-2,peace,0,80,union,0,1449,0,39,0.0,0,0,59,0,0,28,59,365,3,4,0,0,72,12,5,0
one_aggressor,8,peace-3,peace,0,54,union,0,1269,0,46,0.0,0,0,0,0,0,0,45,0,2,4,0,0,71,9,4,0
one_aggressor,8,peace-4,peace,1,300,,214166,214166,195,203,0.7617,1,0,28,0,0,8,65,1515,3,8,0,1,236,21,11,2
one_aggressor,9,hegemony-1,hegemony,1,300,,71408,71408,65,65,0.2539,0,93,0,46,46,0,18,1970,4,4,0,2,150,0,0,0
one_aggressor,9,peace-1,peace,0,69,union,0,506,0,31,0.0,0,0,52,0,0,35,64,266,4,6,0,0,119,18,5,0
one_aggressor,9,peace-2,peace,0,75,union,0,3967,0,90,0.0,0,0,5,0,0,1,60,73,3,7,0,1,102,24,9,1
one_aggressor,9,peace-3,peace,1,300,,209835,209835,191,201,0.7461,1,0,36,0,0,10,55,1329,4,9,0,1,250,23,8,2
one_aggressor,9,peace-4,peace,0,68,union,0,2468,0,54,0.0,0,0,0,0,0,0,54,0,3,6,0,0,79,15,4,0
one_aggressor,10,hegemony-1,hegemony,1,300,,42891,42891,39,39,0.1523,0,71,0,26,26,0,12,528,2,2,0,1,176,0,0,0
one_aggressor,10,peace-1,peace,0,67,union,0,2357,0,60,0.0,0,0,0,0,0,0,59,0,2,4,0,0,77,12,5,0
one_aggressor,10,peace-2,peace,0,57,union,0,506,0,37,0.0,0,0,46,0,0,19,54,170,2,3,0,0,40,10,3,0
one_aggressor,10,peace-3,peace,0,83,union,0,5898,0,92,0.0,0,0,25,0,0,7,57,313,4,8,0,1,137,19,7,1
one_aggressor,10,peace-4,peace,1,300,,238642,238642,217,217,0.8477,1,0,0,0,0,0,69,0,2,7,0,0,262,21,9,2
one_aggressor,11,hegemony-1,hegemony,1,300,,105724,105724,118,118,0.4609,0,196,0,88,88,0,29,36239,4,2,0,1,188,0,0,0
one_aggressor,11,peace-1,peace,0,55,union,0,1329,0,44,0.0,0,0,0,0,0,0,43,0,2,4,0,0,48,15,9,0
one_aggressor,11,peace-2,peace,0,89,union,0,6553,0,62,0.0,0,0,0,0,0,0,61,0,3,5,0,0,148,15,3,0
one_aggressor,11,peace-3,peace,1,300,,136233,188309,138,178,0.5391,1,0,106,0,0,40,71,32832,3,6,0,1,271,30,12,2
one_aggressor,11,peace-4,peace,0,119,conquered,0,2180,0,38,0.0,0,0,90,0,0,48,47,2996,2,1,0,0,81,0,0,0
one_aggressor,12,hegemony-1,hegemony,1,300,,59388,59388,54,54,0.2109,0,30,0,13,13,0,40,224,3,2,0,1,183,0,0,0
one_aggressor,12,peace-1,peace,0,54,union,0,1002,0,45,0.0,0,0,18,0,0,7,52,99,4,6,0,0,100,16,5,0
one_aggressor,12,peace-2,peace,1,300,,222157,222157,202,202,0.7891,1,0,0,0,0,0,68,0,3,8,0,0,278,43,17,3
one_aggressor,12,peace-3,peace,0,74,union,0,2754,0,44,0.0,0,0,12,0,0,6,48,137,3,5,0,1,87,25,8,0
one_aggressor,12,peace-4,peace,0,61,union,0,1772,0,44,0.0,0,0,0,0,0,0,43,0,3,5,0,0,94,12,4,0
one_aggressor,13,hegemony-1,hegemony,1,300,,58273,58273,53,53,0.207,0,74,0,41,41,0,11,374,3,3,0,2,189,0,0,0
one_aggressor,13,peace-1,peace,1,300,,223194,223194,203,203,0.793,1,0,2,0,0,1,65,79,2,9,0,1,262,35,17,3
one_aggressor,13,peace-2,peace,0,92,union,0,7242,0,64,0.0,0,0,3,0,0,1,63,107,3,6,0,1,116,17,9,0
one_aggressor,13,peace-3,peace,0,81,union,0,687,0,35,0.0,0,0,69,0,0,39,67,307,3,5,0,0,82,11,4,0
one_aggressor,13,peace-4,peace,0,53,union,0,1210,0,46,0.0,0,0,0,0,0,0,45,0,3,5,0,0,73,9,4,0
one_aggressor,14,hegemony-1,hegemony,1,300,,57185,57185,52,52,0.2031,0,62,0,26,26,0,25,655,3,3,0,2,172,0,0,0
one_aggressor,14,peace-1,peace,0,89,union,0,8611,0,84,0.0,0,0,17,0,0,6,62,345,4,8,0,1,136,22,12,1
one_aggressor,14,peace-2,peace,0,67,union,0,2063,0,58,0.0,0,0,15,0,0,5,62,131,3,5,0,1,66,10,3,0
one_aggressor,14,peace-3,peace,1,300,,224343,224343,204,204,0.7969,1,0,0,0,0,0,67,0,2,7,0,0,238,19,7,2
one_aggressor,14,peace-4,peace,0,59,union,0,768,0,28,0.0,0,0,30,0,0,15,35,170,2,3,0,0,42,13,8,0
one_aggressor,15,hegemony-1,hegemony,1,300,,56088,56088,51,51,0.1992,0,66,0,27,27,0,23,766,4,4,0,3,253,0,0,0
one_aggressor,15,peace-1,peace,0,54,union,0,672,0,35,0.0,0,0,29,0,0,15,49,143,2,3,0,0,44,15,3,0
one_aggressor,15,peace-2,peace,1,300,,225451,225451,205,205,0.8008,1,0,0,0,0,0,64,0,4,11,0,2,346,34,11,3
one_aggressor,15,peace-3,peace,0,95,union,0,6122,0,57,0.0,0,0,37,0,0,12,60,593,3,5,0,1,63,10,5,0
one_aggressor,15,peace-4,peace,0,78,union,0,3925,0,56,0.0,0,0,0,0,0,0,55,0,3,5,0,0,116,9,3,0
one_aggressor,16,hegemony-1,hegemony,1,300,,162828,162828,174,174,0.6797,1,217,0,101,101,0,72,46837,4,3,0,1,144,0,0,0
one_aggressor,16,peace-1,peace,0,99,conquered,0,1092,0,33,0.0,0,0,70,0,0,45,44,1496,3,3,0,0,99,49,0,0
one_aggressor,16,peace-2,peace,1,300,,79765,124943,82,138,0.3203,0,0,147,0,0,56,54,44572,4,9,0,1,275,69,10,2
one_aggressor,16,peace-3,peace,0,54,union,0,1267,0,32,0.0,0,0,0,0,0,0,31,0,4,8,0,0,102,20,6,0
one_aggressor,16,peace-4,peace,0,56,union,0,1398,0,50,0.0,0,0,0,0,0,0,50,0,3,7,0,0,98,18,4,0
one_aggressor,17,hegemony-1,hegemony,1,300,,70329,70329,64,64,0.25,0,93,0,51,51,0,12,1253,2,2,0,1,128,0,0,0
one_aggressor,17,peace-1,peace,0,51,union,0,1101,0,45,0.0,0,0,0,0,0,0,44,0,3,6,0,0,94,15,3,0
one_aggressor,17,peace-2,peace,1,300,,210992,210992,192,196,0.75,1,0,23,0,0,7,85,953,4,11,0,1,259,32,14,3
one_aggressor,17,peace-3,peace,0,53,union,0,1209,0,35,0.0,0,0,0,0,0,0,34,0,2,5,0,0,74,16,5,0
one_aggressor,17,peace-4,peace,0,82,union,0,585,0,33,0.0,0,0,70,0,0,44,76,320,3,4,0,0,73,11,6,0
one_aggressor,18,hegemony-1,hegemony,1,300,,58259,58259,53,53,0.207,0,80,0,36,36,0,16,1006,3,3,0,2,153,0,0,0
one_aggressor,18,peace-1,peace,1,300,,223141,223141,203,205,0.793,1,0,30,0,0,10,78,766,2,7,0,1,203,31,12,2
one_aggressor,18,peace-2,peace,0,53,union,0,357,0,28,0.0,0,0,38,0,0,22,49,159,4,6,0,0,85,12,4,0
one_aggressor,18,peace-3,peace,0,56,union,0,1397,0,47,0.0,0,0,0,0,0,0,46,0,3,5,0,0,77,14,8,0
one_aggressor,18,peace-4,peace,0,67,union,0,2835,0,87,0.0,0,0,12,0,0,4,62,105,2,5,0,1,78,23,8,1
one_aggressor,19,hegemony-1,hegemony,1,300,,75839,75839,69,69,0.2695,0,73,0,35,35,0,33,1172,4,3,0,1,132,0,0,0
one_aggressor,19,peace-1,peace,0,76,union,0,1027,0,33,0.0,0,0,52,0,0,30,46,487,2,3,0,0,51,21,5,0
one_aggressor,19,peace-2,peace,1,300,,205549,205549,187,192,0.7305,1,0,21,0,0,5,66,685,3,9,0,1,217,42,14,3
one_aggressor,19,peace-3,peace,0,63,union,0,1949,0,59,0.0,0,0,0,0,0,0,59,0,2,4,0,0,58,14,7,0
one_aggressor,19,peace-4,peace,0,58,union,0,1536,0,47,0.0,0,0,0,0,0,0,47,0,3,5,0,0,72,13,2,0
one_aggressor,20,hegemony-1,hegemony,1,300,,72565,72565,66,66,0.2578,0,54,0,26,26,0,39,464,3,2,0,1,157,0,0,0
one_aggressor,20,peace-1,peace,1,300,,208912,208912,190,190,0.7422,1,0,2,0,0,0,60,89,4,10,0,1,276,23,11,3
one_aggressor,20,peace-2,peace,0,59,union,0,1614,0,48,0.0,0,0,0,0,0,0,47,0,3,6,0,0,90,12,6,0
one_aggressor,20,peace-3,peace,0,55,union,0,1334,0,53,0.0,0,0,0,0,0,0,52,0,3,6,0,0,74,16,5,0
one_aggressor,20,peace-4,peace,0,80,union,0,1706,0,40,0.0,0,0,52,0,0,26,53,465,3,4,0,0,67,9,4,0
one_aggressor,21,hegemony-1,hegemony,1,300,,54983,54983,50,50,0.1953,0,66,0,25,25,0,24,683,3,2,0,1,163,0,0,0
one_aggressor,21,peace-1,peace,1,300,,226535,226535,206,206,0.8047,1,0,0,0,0,0,77,0,2,7,0,0,245,29,16,2
one_aggressor,21,peace-2,peace,0,84,union,0,5625,0,58,0.0,0,0,20,0,0,8,50,309,4,10,0,1,159,31,13,1
one_aggressor,21,peace-3,peace,0,84,union,0,4952,0,74,0.0,0,0,8,0,0,3,76,142,3,6,0,0,88,22,8,0
one_aggressor,21,peace-4,peace,0,54,union,0,466,0,23,0.0,0,0,38,0,0,14,24,251,2,3,0,0,39,10,3,0
one_aggressor,22,hegemony-1,hegemony,1,300,,61539,61539,56,56,0.2188,0,88,0,40,40,0,15,1311,3,3,0,2,198,0,0,0
one_aggressor,22,peace-1,peace,0,72,union,0,683,0,34,0.0,0,0,58,0,0,31,63,275,4,6,0,0,127,15,5,0
one_aggressor,22,peace-2,peace,0,65,union,0,2144,0,61,0.0,0,0,0,0,0,0,60,0,2,5,0,0,73,15,2,0
one_aggressor,22,peace-3,peace,1,300,,219783,219783,200,207,0.7812,1,0,24,0,0,7,62,882,4,11,0,1,271,35,12,3
one_aggressor,22,peace-4,peace,0,82,union,0,4460,0,52,0.0,0,0,6,0,0,2,51,136,3,5,0,1,151,9,5,0
one_aggressor,23,hegemony-1,hegemony,1,300,,58286,58286,53,53,0.207,0,62,0,25,25,0,27,527,3,4,0,3,210,0,0,0
one_aggressor,23,peace-1,peace,0,90,union,0,5812,0,79,0.0,0,0,23,0,0,9,87,365,2,4,0,1,48,11,2,0
one_aggressor,23,peace-2,peace,0,55,union,0,1327,0,40,0.0,0,0,0,0,0,0,39,2,4,8,0,0,108,19,7,0
one_aggressor,23,peace-3,peace,0,54,union,0,503,0,34,0.0,0,0,39,0,0,16,49,157,3,6,0,0,75,17,7,0
one_aggressor,23,peace-4,peace,1,300,,223250,223250,203,203,0.793,1,0,0,0,0,0,49,0,2,10,0,2,305,33,12,3
one_aggressor,24,hegemony-1,hegemony,1,300,,61570,61570,56,56,0.2188,0,71,0,44,44,0,11,432,4,4,0,3,176,0,0,0
one_aggressor,24,peace-1,peace,1,300,,219884,219884,200,200,0.7812,1,0,2,0,0,1,65,76,4,11,0,2,247,42,15,3
one_aggressor,24,peace-2,peace,0,70,union,0,312,0,28,0.0,0,0,59,0,0,38,65,223,4,5,0,0,111,9,4,0
one_aggressor,24,peace-3,peace,0,73,union,0,3129,0,66,0.0,0,0,0,0,0,0,65,0,3,5,0,0,83,19,7,0
one_aggressor,24,peace-4,peace,0,84,union,0,4435,0,46,0.0,0,0,10,0,0,5,45,263,3,5,0,1,121,14,4,0
one_aggressor,25,hegemony-1,hegemony,1,300,,50589,50589,46,46,0.1797,0,55,0,17,17,0,28,439,2,2,0,1,206,0,0,0
one_aggressor,25,peace-1,peace,1,300,,230950,230950,210,210,0.8203,1,0,3,0,0,0,52,74,3,9,0,0,312,29,15,3
one_aggressor,25,peace-2,peace,0,77,union,0,3760,0,57,0.0,0,0,0,0,0,0,56,0,2,5,0,0,86,14,6,0
one_aggressor,25,peace-3,peace,0,74,union,0,2839,0,62,0.0,0,0,18,0,0,6,67,194,4,8,0,1,128,18,7,0
one_aggressor,25,peace-4,peace,0,54,union,0,698,0,39,0.0,0,0,34,0,0,11,48,143,3,4,0,0,54,13,8,0
one_aggressor,26,hegemony-1,hegemony,1,300,,81965,82339,75,75,0.293,0,80,0,54,54,0,20,1700,4,4,0,2,205,0,0,0
one_aggressor,26,peace-1,peace,1,300,,198795,198976,181,181,0.707,1,0,3,0,0,0,59,663,4,10,0,1,278,29,10,3
one_aggressor,26,peace-2,peace,0,91,union,0,6684,0,60,0.0,0,0,6,0,0,3,59,188,3,5,0,1,114,9,4,0
one_aggressor,26,peace-3,peace,0,81,union,0,217,0,23,0.0,0,0,71,0,0,51,53,359,4,5,0,0,102,16,1,0
one_aggressor,26,peace-4,peace,0,71,union,0,2850,0,61,0.0,0,0,0,0,0,0,60,0,3,6,0,0,83,16,5,0
one_aggressor,27,hegemony-1,hegemony,1,300,,54967,54967,50,50,0.1953,0,71,0,28,28,0,21,724,3,3,0,2,175,0,0,0
one_aggressor,27,peace-1,peace,1,300,,226464,226464,206,206,0.8047,1,0,3,0,0,1,67,170,3,8,0,1,247,21,8,2
one_aggressor,27,peace-2,peace,0,63,union,0,979,0,46,0.0,0,0,43,0,0,15,60,182,4,5,0,0,55,11,6,0
one_aggressor,27,peace-3,peace,0,89,union,0,8495,0,107,0.0,0,0,25,0,0,12,65,457,3,7,0,1,105,23,10,1
one_aggressor,27,peace-4,peace,0,51,union,0,1096,0,39,0.0,0,0,0,0,0,0,38,0,3,5,0,0,52,9,4,0
one_aggressor,28,hegemony-1,hegemony,1,300,,53885,53885,49,49,0.1914,0,78,0,31,31,0,17,1074,3,3,0,2,192,0,0,0
one_aggressor,28,peace-1,peace,0,71,union,0,1149,0,41,0.0,0,0,49,0,0,21,59,239,4,5,0,0,68,12,6,0
one_aggressor,28,peace-2,peace,1,300,,227638,227638,207,207,0.8086,1,0,0,0,0,0,66,0,4,9,0,1,265,25,11,3
one_aggressor,28,peace-3,peace,0,66,union,0,2250,0,57,0.0,0,0,0,0,0,0,56,0,2,6,0,0,75,16,5,0
one_aggressor,28,peace-4,peace,0,98,union,0,7113,0,54,0.0,0,0,29,0,0,10,53,762,3,5,0,1,96,11,2,0
one_aggressor,29,hegemony-1,hegemony,1,300,,53889,53889,49,49,0.1914,0,33,0,10,10,0,38,218,3,3,0,1,255,0,0,0
one_aggressor,29,peace-1,peace,0,67,union,0,2357,0,63,0.0,0,0,0,0,0,0,63,0,2,5,0,1,70,18,7,0
one_aggressor,29,peace-2,peace,1,300,,227658,227658,207,207,0.8086,1,0,0,0,0,0,54,0,4,12,0,2,366,43,19,3
one_aggressor,29,peace-3,peace,0,54,union,0,1270,0,47,0.0,0,0,0,0,0,0,46,0,2,4,0,0,63,11,3,0
one_aggressor,29,peace-4,peace,0,73,union,0,2164,0,46,0.0,0,0,33,0,0,10,50,206,3,4,0,0,68,14,9,0
one_aggressor,30,hegemony-1,hegemony,1,300,,54987,54987,50,50,0.1953,0,61,0,23,23,0,26,603,3,3,0,2,186,0,0,0
one_aggressor,30,peace-1,peace,0,54,union,0,1257,0,25,0.0,0,0,0,0,0,0,24,0,2,6,0,0,86,28,13,0
one_aggressor,30,peace-2,peace,1,300,,226546,226546,206,206,0.8047,1,0,0,0,0,0,74,0,4,10,0,1,311,28,14,3
one_aggressor,30,peace-3,peace,0,56,union,0,726,0,34,0.0,0,0,31,0,0,15,48,172,3,5,0,0,76,18,8,0
one_aggressor,30,peace-4,peace,0,91,union,0,5847,0,72,0.0,0,0,30,0,0,8,79,363,2,4,0,1,61,10,5,0
one_aggressor,31,hegemony-1,hegemony,1,300,,52788,52788,48,48,0.1875,0,69,0,29,29,0,18,613,2,2,0,1,186,0,0,0
one_aggressor,31,peace-1,peace,1,300,,228744,228744,208,208,0.8125,1,0,0,0,0,0,60,0,3,8,0,0,252,28,16,2
one_aggressor,31,peace-2,peace,0,60,union,0,1691,0,56,0.0,0,0,0,0,0,0,55,0,2,4,0,0,70,12,7,0
one_aggressor,31,peace-3,peace,0,87,union,0,6541,0,91,0.0,0,0,38,0,0,13,75,480,3,7,0,1,113,25,13,1
one_aggressor,31,peace-4,peace,0,48,union,0,370,0,28,0.0,0,0,31,0,0,16,43,136,4,5,0,0,63,9,4,0
one_aggressor,32,hegemony-1,hegemony,1,300,,65984,65984,60,60,0.2344,0,56,0,28,28,0,31,452,2,2,0,1,194,0,0,0
one_aggressor,32,peace-1,peace,0,60,union,0,1658,0,52,0.0,0,0,2,0,0,1,51,23,3,5,0,1,84,9,3,0
one_aggressor,32,peace-2,peace,1,300,,215552,215552,196,196,0.7656,1,0,0,0,0,0,55,0,3,8,0,0,273,19,7,2
one_aggressor,32,peace-3,peace,0,59,union,0,720,0,37,0.0,0,0,36,0,0,19,56,194,4,5,0,0,78,10,5,0
one_aggressor,32,peace-4,peace,0,84,union,0,6654,0,89,0.0,0,0,18,0,0,8,58,275,2,6,0,0,87,20,9,1
one_aggressor,33,hegemony-1,hegemony,1,300,,63784,63784,58,58,0.2266,0,63,0,32,32,0,25,612,4,3,0,2,210,0,0,0
one_aggressor,33,peace-1,peace,0,65,union,0,1102,0,45,0.0,0,0,36,0,0,17,61,198,2,3,0,0,48,19,5,0
one_aggressor,33,peace-2,peace,0,51,union,0,1101,0,45,0.0,0,0,0,0,0,0,44,0,3,4,0,0,66,9,4,0
one_aggressor,33,peace-3,peace,0,96,union,0,6458,0,58,0.0,0,0,27,0,0,15,64,528,2,4,0,1,102,15,8,0
one_aggressor,33,peace-4,peace,1,300,,217748,217748,198,198,0.7734,1,0,0,0,0,0,57,0,3,10,0,1,312,43,17,3
one_aggressor,34,hegemony-1,hegemony,1,300,,59386,59386,54,54,0.2109,0,39,0,15,15,0,38,289,3,3,0,2,200,0,0,0
one_aggressor,34,peace-1,peace,1,300,,222153,222153,202,202,0.7891,1,0,0,0,0,0,47,0,2,7,0,0,245,27,7,2
one_aggressor,34,peace-2,peace,0,61,union,0,1258,0,49,0.0,0,0,27,0,0,9,57,141,2,3,0,0,40,11,5,0
one_aggressor,34,peace-3,peace,0,64,union,0,1871,0,52,0.0,0,0,8,0,0,4,55,93,3,7,0,2,100,18,5,0
one_aggressor,34,peace-4,peace,0,72,union,0,4971,0,102,0.0,0,0,4,0,0,2,54,59,4,10,0,2,139,36,9,1
one_aggressor,35,hegemony-1,hegemony,1,300,,57186,57186,52,52,0.2031,0,71,0,35,35,0,16,630,4,2,0,1,195,0,0,0
one_aggressor,35,peace-1,peace,0,82,union,0,3874,0,65,0.0,0,0,22,0,0,10,72,286,3,4,0,0,57,9,3,0
one_aggressor,35,peace-2,peace,1,300,,224341,224341,204,204,0.7969,1,0,0,0,0,0,56,0,3,8,0,1,303,20,9,2
one_aggressor,35,peace-3,peace,0,61,union,0,594,0,31,0.0,0,0,40,0,0,21,45,179,3,4,0,0,77,11,5,0
one_aggressor,35,peace-4,peace,0,94,union,0,10213,0,88,0.0,0,0,9,0,0,4,62,233,3,6,0,0,92,22,11,1
one_aggressor,36,hegemony-1,hegemony,1,300,,70366,70366,64,64,0.25,0,72,0,50,50,0,13,338,4,2,0,1,143,0,0,0
one_aggressor,36,peace-1,peace,0,72,union,0,2982,0,66,0.0,0,0,0,0,0,0,65,0,2,4,0,0,61,12,5,0
one_aggressor,36,peace-2,peace,0,78,union,0,3920,0,54,0.0,0,0,0,0,0,0,53,0,3,5,0,0,79,21,9,0
one_aggressor,36,peace-3,peace,1,300,,211093,211093,192,192,0.75,1,0,7,0,0,4,75,197,3,7,0,1,208,27,14,2
one_aggressor,36,peace-4,peace,0,78,conquered,0,150,0,21,0.0,0,0,65,0,0,46,45,298,2,2,0,0,35,6,0,0
one_aggressor,37,hegemony-1,hegemony,1,300,,71482,71482,65,65,0.2539,0,64,0,31,31,0,33,496,3,3,0,1,242,0,0,0
one_aggressor,37,peace-1,peace,0,63,union,0,1928,0,45,0.0,0,0,0,0,0,0,45,0,2,4,0,0,66,15,4,0
one_aggressor,37,peace-2,peace,0,89,union,0,2405,0,47,0.0,0,0,64,0,0,31,66,556,3,4,0,0,65,9,4,0
one_aggressor,37,peace-3,peace,0,52,union,0,1154,0,48,0.0,0,0,0,0,0,0,47,0,2,4,0,0,52,9,4,0
one_aggressor,37,peace-4,peace,1,300,,210059,210059,191,191,0.7461,1,0,0,0,0,0,60,52,4,11,0,1,353,33,12,3
one_aggressor,38,hegemony-1,hegemony,1,300,,48390,48390,44,44,0.1719,0,68,0,29,29,0,14,499,3,4,0,3,197,0,0,0
one_aggressor,38,peace-1,peace,1,300,,233144,233144,212,212,0.8281,1,0,0,0,0,0,52,26,3,11,0,2,296,31,16,3
one_aggressor,38,peace-2,peace,0,88,union,0,5264,0,65,0.0,0,0,20,0,0,8,69,321,3,5,0,1,72,10,5,0
one_aggressor,38,peace-3,peace,0,61,union,0,626,0,36,0.0,0,0,48,0,0,21,53,197,4,5,0,0,71,10,5,0
one_aggressor,38,peace-4,peace,0,66,union,0,2251,0,63,0.0,0,0,0,0,0,0,63,0,3,5,0,0,80,11,6,0
