scenario,seed,turn,country,strategy,alive,population,territory,capacity,known_cells,attacks_made,attacks_suffered,battles_won,cells_gained,cells_lost,casualties,trade_agreements,non_aggression_pacts,military_alliances,mean_attitude_out,mean_attitude_in
all_strategies,0,114,switzerland-1,switzerland,1,4629,20,22000,252,0,1,0,0,1,116,1,1,0,-32.33,33.33
all_strategies,0,114,hegemony-1,hegemony,1,13756,61,61000,250,1,0,1,1,0,46,0,0,0,-31.33,-33.33
all_strategies,0,114,retaliation-1,retaliation,1,31038,113,124300,256,1,1,0,0,0,137,1,1,0,0.0,0.0
all_strategies,0,114,random-1,random,1,12273,60,60000,256,1,1,0,0,0,151,0,0,0,-33.33,-97.0
all_strategies,0,115,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,115,switzerland-1,switzerland,1,4764,20,22000,252,0,1,0,0,0,48,1,1,0,-32.0,33.33
all_strategies,0,115,hegemony-1,hegemony,1,14192,61,61000,250,1,0,0,0,0,96,0,0,0,-31.0,-33.33
all_strategies,0,115,retaliation-1,retaliation,1,32266,114,125400,256,1,0,1,1,0,42,1,1,0,0.33,0.0
all_strategies,0,115,random-1,random,1,12552,60,60000,256,0,1,0,1,1,105,0,0,0,-33.33,-96.0
all_strategies,0,116,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,116,switzerland-1,switzerland,1,4901,20,22000,252,0,1,0,0,0,50,1,1,0,-31.67,33.33
all_strategies,0,116,hegemony-1,hegemony,1,14638,61,61000,250,1,0,0,0,0,99,0,0,0,-30.67,-33.33
all_strategies,0,116,retaliation-1,retaliation,1,33471,115,126500,256,1,1,1,1,0,102,1,1,0,0.0,0.0
all_strategies,0,116,random-1,random,1,12714,59,59000,256,1,1,0,0,1,225,0,0,0,-33.33,-95.67
all_strategies,0,117,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,117,switzerland-1,switzerland,1,4837,19,20900,252,0,1,0,0,1,127,1,1,0,-31.33,33.33
all_strategies,0,117,hegemony-1,hegemony,1,15270,62,62000,250,1,0,1,1,0,51,0,0,0,-30.33,-33.33
all_strategies,0,117,retaliation-1,retaliation,1,34552,115,126500,256,1,1,0,0,0,150,1,1,0,0.0,0.0
all_strategies,0,117,random-1,random,1,13048,59,59000,256,1,1,0,0,0,165,0,0,0,-33.33,-95.0
all_strategies,0,118,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,118,switzerland-1,switzerland,1,4970,19,20900,252,0,1,0,0,0,53,1,1,0,-31.0,33.33
all_strategies,0,118,hegemony-1,hegemony,1,15740,62,62000,250,1,0,0,0,0,106,0,0,0,-30.0,-33.33
all_strategies,0,118,retaliation-1,retaliation,1,35813,116,127600,256,1,1,1,1,0,108,1,1,0,0.0,0.0
all_strategies,0,118,random-1,random,1,13204,58,58000,256,1,1,0,0,1,238,0,0,0,-33.33,-94.33
all_strategies,0,119,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,119,switzerland-1,switzerland,1,4888,18,19800,252,0,1,0,0,1,136,1,1,0,-30.67,33.33
all_strategies,0,119,hegemony-1,hegemony,1,16409,63,63000,250,1,0,1,1,0,54,0,0,0,-29.67,-33.33
all_strategies,0,119,retaliation-1,retaliation,1,37108,117,128700,256,1,1,1,1,0,111,1,1,0,0.0,0.0
all_strategies,0,119,random-1,random,1,13352,57,57000,256,1,1,0,0,1,245,0,0,0,-33.33,-93.67
all_strategies,0,120,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,120,switzerland-1,switzerland,1,4960,18,19800,252,0,2,0,0,0,112,1,1,0,-33.33,33.33
all_strategies,0,120,hegemony-1,hegemony,1,16904,63,63000,250,1,0,0,0,0,111,0,0,0,-29.33,-33.33
all_strategies,0,120,retaliation-1,retaliation,1,38332,117,128700,256,1,0,0,0,0,96,1,1,0,0.33,0.0
all_strategies,0,120,random-1,random,1,13702,57,57000,256,1,1,0,0,0,161,0,0,0,-33.33,-95.67
all_strategies,0,121,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,121,switzerland-1,switzerland,1,5089,18,19800,252,0,1,0,0,0,57,1,1,0,-33.0,33.33
all_strategies,0,121,hegemony-1,hegemony,1,17353,63,63000,250,1,1,0,0,0,170,0,0,0,-33.33,-33.33
all_strategies,0,121,retaliation-1,retaliation,1,39752,118,129800,256,1,0,1,1,0,50,1,1,0,0.67,0.0
all_strategies,0,121,random-1,random,1,13863,56,56000,256,1,1,0,0,1,235,0,0,0,-33.33,-99.0
all_strategies,0,122,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,122,switzerland-1,switzerland,1,4984,17,18700,252,0,1,0,0,1,147,1,1,0,-32.67,33.33
all_strategies,0,122,hegemony-1,hegemony,1,17787,63,69300,250,1,1,1,1,1,200,1,0,0,-33.33,-33.33
all_strategies,0,122,retaliation-1,retaliation,1,41131,118,141600,256,0,0,0,0,0,0,2,1,0,1.0,0.33
all_strategies,0,122,random-1,random,1,14470,57,57000,256,1,0,1,1,0,56,0,0,0,-33.0,-98.33
all_strategies,0,123,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,123,switzerland-1,switzerland,1,5106,17,18700,252,0,1,0,0,0,61,1,1,0,-32.33,33.33
all_strategies,0,123,hegemony-1,hegemony,1,18326,63,69300,250,1,0,0,0,0,122,1,0,0,-32.33,-32.67
all_strategies,0,123,retaliation-1,retaliation,1,42412,118,141600,256,1,1,0,0,0,177,2,1,0,0.67,0.67
all_strategies,0,123,random-1,random,1,14813,57,57000,256,1,1,0,0,0,197,0,0,0,-33.33,-98.67
all_strategies,0,124,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,124,switzerland-1,switzerland,1,4669,15,16500,252,0,2,0,0,2,311,1,1,0,-33.33,33.33
all_strategies,0,124,hegemony-1,hegemony,1,19094,64,70400,250,1,0,1,1,0,62,1,0,0,-31.67,-32.33
all_strategies,0,124,retaliation-1,retaliation,1,43979,119,142800,256,1,0,1,1,0,54,2,1,0,1.33,1.0
all_strategies,0,124,random-1,random,1,15185,57,57000,256,1,1,1,1,1,197,0,0,0,-33.33,-99.0
all_strategies,0,125,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,125,switzerland-1,switzerland,1,4514,14,15400,252,0,1,0,0,1,161,1,1,0,-33.0,33.33
all_strategies,0,125,hegemony-1,hegemony,1,19886,65,71500,250,1,0,1,1,0,64,1,0,0,-31.0,-32.0
all_strategies,0,125,retaliation-1,retaliation,1,45582,120,144000,256,1,0,1,1,0,54,2,1,0,2.0,1.33
all_strategies,0,125,random-1,random,1,15471,57,57000,256,0,1,0,1,1,136,0,0,0,-33.33,-98.0
all_strategies,0,126,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,126,switzerland-1,switzerland,1,4607,14,15400,252,0,1,0,0,0,67,1,1,0,-32.67,33.33
all_strategies,0,126,hegemony-1,hegemony,1,20470,65,71500,250,1,0,0,0,0,134,1,0,0,-30.33,-31.67
all_strategies,0,126,retaliation-1,retaliation,1,46949,120,144000,256,1,1,0,0,0,191,2,1,0,1.67,1.67
all_strategies,0,126,random-1,random,1,15821,57,57000,256,1,1,0,0,0,213,0,0,0,-33.33,-98.0
all_strategies,0,127,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,127,switzerland-1,switzerland,1,4428,13,14300,252,0,1,0,0,1,170,1,1,0,-32.33,33.33
all_strategies,0,127,hegemony-1,hegemony,1,20980,65,71500,250,1,1,1,1,1,230,1,0,0,-31.33,-31.33
all_strategies,0,127,retaliation-1,retaliation,1,48616,121,145200,256,1,0,1,1,0,57,2,1,0,2.33,2.0
all_strategies,0,127,random-1,random,1,16205,57,57000,256,1,1,1,1,1,207,0,0,0,-33.33,-98.67
all_strategies,0,128,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,128,switzerland-1,switzerland,1,4510,13,14300,252,0,1,0,0,0,70,1,1,0,-32.0,33.33
all_strategies,0,128,hegemony-1,hegemony,1,21581,65,71500,250,1,0,0,0,0,141,1,0,0,-30.67,-31.0
all_strategies,0,128,retaliation-1,retaliation,1,49909,121,145200,256,1,1,1,1,1,265,2,1,0,2.33,2.33
all_strategies,0,128,random-1,random,1,16614,57,57000,256,1,1,1,1,1,230,0,0,0,-33.33,-98.33
all_strategies,0,129,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,129,switzerland-1,switzerland,1,4306,12,13200,252,0,1,0,0,1,179,1,1,0,-31.67,33.33
all_strategies,0,129,hegemony-1,hegemony,1,22098,65,71500,250,1,1,1,1,1,244,1,0,0,-30.67,-30.67
all_strategies,0,129,retaliation-1,retaliation,1,51636,122,146400,256,1,0,1,1,0,60,2,1,0,3.0,2.67
all_strategies,0,129,random-1,random,1,17008,57,57000,256,1,1,1,1,1,218,0,0,0,-33.33,-98.0
all_strategies,0,130,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,130,switzerland-1,switzerland,1,4377,12,13200,252,0,1,0,0,0,74,1,1,0,-31.33,33.33
all_strategies,0,130,hegemony-1,hegemony,1,22643,65,71500,250,1,1,0,0,0,218,1,0,0,-30.33,-30.33
all_strategies,0,130,retaliation-1,retaliation,1,53185,122,146400,256,1,0,0,0,0,123,2,1,0,3.67,3.0
all_strategies,0,130,random-1,random,1,17403,57,57000,256,1,1,0,0,0,201,0,0,0,-33.33,-97.33
all_strategies,0,131,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,131,switzerland-1,switzerland,1,4448,12,13200,252,0,1,0,0,0,75,1,1,0,-31.0,33.33
all_strategies,0,131,hegemony-1,hegemony,1,23266,65,71500,250,1,0,0,0,0,151,1,0,0,-29.67,-30.0
all_strategies,0,131,retaliation-1,retaliation,1,54882,123,147600,256,1,1,1,1,0,153,2,1,0,3.33,3.33
all_strategies,0,131,random-1,random,1,17515,56,56000,256,1,1,0,0,1,336,0,0,0,-33.33,-97.33
all_strategies,0,132,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,132,switzerland-1,switzerland,1,4136,11,12100,252,0,2,0,0,1,268,1,1,0,-33.33,33.33
all_strategies,0,132,hegemony-1,hegemony,1,24166,66,72600,250,1,0,1,1,0,77,1,0,0,-29.0,-29.67
all_strategies,0,132,retaliation-1,retaliation,1,56476,123,147600,256,1,0,0,0,0,129,2,1,0,4.0,3.67
all_strategies,0,132,random-1,random,1,17899,56,56000,256,1,1,0,0,0,218,0,0,0,-33.33,-99.0
all_strategies,0,133,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,133,switzerland-1,switzerland,1,4194,11,12100,252,0,1,0,0,0,78,1,1,0,-33.0,33.33
all_strategies,0,133,hegemony-1,hegemony,1,24816,66,72600,250,1,0,0,0,0,155,1,0,0,-28.33,-29.33
all_strategies,0,133,retaliation-1,retaliation,1,58224,124,148800,256,1,1,1,1,0,160,2,1,0,4.0,4.0
all_strategies,0,133,random-1,random,1,17989,55,55000,256,1,1,0,0,1,353,0,0,0,-33.33,-98.67
all_strategies,0,134,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,134,switzerland-1,switzerland,1,3937,10,11000,252,0,1,0,0,1,197,1,1,0,-32.67,33.33
all_strategies,0,134,hegemony-1,hegemony,1,25674,67,73700,250,1,1,1,1,0,156,1,0,0,-29.0,-29.0
all_strategies,0,134,retaliation-1,retaliation,1,59862,124,148800,256,1,0,0,0,0,134,2,1,0,4.67,4.33
all_strategies,0,134,random-1,random,1,18374,55,55000,256,1,1,0,0,0,221,0,0,0,-33.33,-99.0
all_strategies,0,135,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,135,switzerland-1,switzerland,1,3657,9,9900,252,0,1,0,0,1,203,1,1,0,-32.33,33.33
all_strategies,0,135,hegemony-1,hegemony,1,26633,68,74800,250,1,0,1,1,0,81,1,0,0,-28.33,-28.67
all_strategies,0,135,retaliation-1,retaliation,1,61017,123,147600,256,1,1,0,0,1,386,2,1,0,4.67,4.67
all_strategies,0,135,random-1,random,1,19065,56,56000,256,1,1,1,1,0,168,0,0,0,-33.33,-98.67
all_strategies,0,136,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,136,switzerland-1,switzerland,1,3353,8,8800,252,0,1,0,0,1,210,1,1,0,-32.0,33.33
all_strategies,0,136,hegemony-1,hegemony,1,27536,69,75900,250,1,1,1,1,0,164,1,0,0,-28.33,-28.33
all_strategies,0,136,retaliation-1,retaliation,1,62912,124,148800,256,1,0,1,1,0,70,2,1,0,5.33,5.0
all_strategies,0,136,random-1,random,1,19185,55,55000,256,1,1,0,0,1,335,0,0,0,-33.33,-98.33
all_strategies,0,137,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,137,switzerland-1,switzerland,1,3025,7,7700,252,0,1,0,0,1,216,1,1,0,-31.67,33.33
all_strategies,0,137,hegemony-1,hegemony,1,28135,69,75900,250,1,1,1,1,1,290,1,0,0,-28.0,-28.0
all_strategies,0,137,retaliation-1,retaliation,1,64585,124,148800,256,1,0,0,0,0,142,2,1,0,6.0,5.33
all_strategies,0,137,random-1,random,1,19861,56,56000,256,1,1,1,1,0,153,0,0,0,-33.33,-97.67
all_strategies,0,138,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,138,switzerland-1,switzerland,1,2595,6,6600,252,0,2,0,0,1,305,1,1,0,-33.33,33.33
all_strategies,0,138,hegemony-1,hegemony,1,28842,69,75900,250,1,0,0,0,0,178,1,0,0,-27.33,-27.67
all_strategies,0,138,retaliation-1,retaliation,1,66522,125,150000,256,1,0,1,1,0,73,2,1,0,6.67,5.67
all_strategies,0,138,random-1,random,1,20265,56,56000,256,1,1,1,1,1,270,0,0,0,-33.33,-98.67
all_strategies,0,139,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,139,switzerland-1,switzerland,1,2585,6,6600,252,0,1,0,0,0,89,1,1,0,-33.0,33.33
all_strategies,0,139,hegemony-1,hegemony,1,29558,69,75900,250,1,0,0,0,0,178,1,0,0,-26.67,-27.33
all_strategies,0,139,retaliation-1,retaliation,1,67937,125,150000,256,1,1,1,1,1,347,2,1,0,6.0,6.0
all_strategies,0,139,random-1,random,1,20706,56,56000,256,1,1,1,1,1,294,0,0,0,-33.33,-99.0
all_strategies,0,140,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,140,switzerland-1,switzerland,1,2220,5,5500,252,0,1,0,0,1,222,1,1,0,-32.67,33.33
all_strategies,0,140,hegemony-1,hegemony,1,30157,69,75900,250,1,1,1,1,1,307,1,0,0,-27.0,-27.0
all_strategies,0,140,retaliation-1,retaliation,1,69910,126,151200,256,1,0,1,1,0,76,2,1,0,6.67,6.33
all_strategies,0,140,random-1,random,1,21108,56,56000,256,1,1,1,1,1,278,0,0,0,-33.33,-99.0
all_strategies,0,141,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,141,switzerland-1,switzerland,1,2194,5,5500,252,0,1,0,0,0,91,1,1,0,-32.33,33.33
all_strategies,0,141,hegemony-1,hegemony,1,30883,69,75900,250,1,0,0,0,0,183,1,0,0,-26.33,-26.67
all_strategies,0,141,retaliation-1,retaliation,1,71340,126,151200,256,1,1,1,1,1,361,2,1,0,6.67,6.67
all_strategies,0,141,random-1,random,1,21547,56,56000,256,1,1,1,1,1,308,0,0,0,-33.33,-98.67
all_strategies,0,142,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,142,switzerland-1,switzerland,1,1808,4,4400,252,0,1,0,0,1,226,1,1,0,-32.0,33.33
all_strategies,0,142,hegemony-1,hegemony,1,31843,70,77000,250,1,1,1,1,0,182,1,0,0,-26.33,-26.33
all_strategies,0,142,retaliation-1,retaliation,1,73343,127,152400,256,1,0,1,1,0,79,2,1,0,7.33,7.0
all_strategies,0,142,random-1,random,1,21631,55,55000,256,1,1,0,0,1,381,0,0,0,-33.33,-98.33
all_strategies,0,143,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,143,switzerland-1,switzerland,1,1396,3,3300,252,0,1,0,0,1,233,1,1,0,-31.67,33.33
all_strategies,0,143,hegemony-1,hegemony,1,32916,71,78100,250,1,0,1,1,0,93,1,0,0,-25.67,-26.0
all_strategies,0,143,retaliation-1,retaliation,1,74773,127,152400,256,1,1,1,1,1,376,2,1,0,7.33,7.33
all_strategies,0,143,random-1,random,1,22064,55,55000,256,1,1,1,1,1,319,0,0,0,-33.33,-98.0
all_strategies,0,144,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,144,switzerland-1,switzerland,1,958,2,2200,252,0,1,0,0,1,239,1,1,0,-31.33,33.33
all_strategies,0,144,hegemony-1,hegemony,1,33917,72,79200,250,1,1,1,1,0,191,1,0,0,-25.67,-25.67
all_strategies,0,144,retaliation-1,retaliation,1,76513,127,152400,256,1,0,0,0,0,164,2,1,0,8.0,7.67
all_strategies,0,144,random-1,random,1,22452,55,55000,256,1,1,0,0,0,273,0,0,0,-33.33,-97.67
all_strategies,0,145,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,145,switzerland-1,switzerland,1,492,1,1100,252,0,1,0,0,1,246,1,1,0,-31.0,33.33
all_strategies,0,145,hegemony-1,hegemony,1,34937,73,80300,250,1,1,1,1,0,195,1,0,0,-25.33,-25.33
all_strategies,0,145,retaliation-1,retaliation,1,78543,128,153600,256,1,0,1,1,0,83,2,1,0,8.67,8.0
all_strategies,0,145,random-1,random,1,22505,54,54000,256,1,1,0,0,1,402,0,0,0,-33.33,-97.0
all_strategies,0,146,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,146,switzerland-1,switzerland,0,0,0,0,252,0,1,0,0,1,253,0,0,0,0.0,0.0
all_strategies,0,146,hegemony-1,hegemony,1,35978,74,81400,250,1,1,1,1,0,199,1,0,0,-37.5,12.5
all_strategies,0,146,retaliation-1,retaliation,1,80291,128,140800,256,1,0,0,0,0,172,1,0,0,-36.0,-37.5
all_strategies,0,146,random-1,random,1,22881,54,54000,256,1,1,0,0,0,281,0,0,0,-50.0,-98.5
all_strategies,0,147,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,147,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,147,hegemony-1,hegemony,1,36310,73,80300,250,1,1,0,0,1,422,1,0,0,-37.0,-12.0
all_strategies,0,147,retaliation-1,retaliation,1,82147,129,141900,256,1,0,1,1,0,87,1,0,0,-35.0,-37.0
all_strategies,0,147,random-1,random,1,23168,54,54000,256,1,2,1,1,1,404,0,0,0,-75.0,-98.0
all_strategies,0,148,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,148,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,148,hegemony-1,hegemony,1,37027,73,80300,250,1,1,0,0,0,277,1,0,0,-36.5,-36.0
all_strategies,0,148,retaliation-1,retaliation,1,84009,130,143000,256,1,0,1,1,0,88,1,0,0,-34.0,-36.5
all_strategies,0,148,random-1,random,1,23096,53,53000,256,1,2,0,0,1,513,0,0,0,-99.5,-97.5
all_strategies,0,149,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,149,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,149,hegemony-1,hegemony,1,38056,74,81400,250,1,1,1,1,0,193,1,0,0,-36.0,-36.0
all_strategies,0,149,retaliation-1,retaliation,1,85876,131,144100,256,1,0,1,1,0,90,1,0,0,-33.0,-36.0
all_strategies,0,149,random-1,random,1,22645,51,51000,256,1,2,0,0,2,654,0,0,0,-100.0,-97.0
all_strategies,0,150,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,150,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,150,hegemony-1,hegemony,1,39206,75,82500,250,1,0,1,1,0,91,1,0,0,-35.0,-35.5
all_strategies,0,150,retaliation-1,retaliation,1,87615,132,145200,256,1,1,1,1,0,224,1,0,0,-35.5,-35.5
all_strategies,0,150,random-1,random,1,22096,49,49000,256,1,2,0,0,2,722,0,0,0,-100.0,-99.5
all_strategies,0,151,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,151,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,151,hegemony-1,hegemony,1,40052,75,82500,250,1,0,0,0,0,183,1,0,0,-34.0,-35.0
all_strategies,0,151,retaliation-1,retaliation,1,89354,133,146300,256,1,1,1,1,0,227,1,0,0,-35.0,-35.0
all_strategies,0,151,random-1,random,1,21883,48,48000,256,1,2,0,0,1,591,0,0,0,-100.0,-99.0
all_strategies,0,152,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,152,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,152,hegemony-1,hegemony,1,41222,76,83600,250,1,0,1,1,0,93,1,0,0,-33.0,-34.5
all_strategies,0,152,retaliation-1,retaliation,1,90769,133,146300,256,1,1,0,0,0,324,1,0,0,-34.5,-34.5
all_strategies,0,152,random-1,random,1,21645,47,47000,256,1,2,0,0,1,600,0,0,0,-100.0,-98.5
all_strategies,0,153,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,153,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,153,hegemony-1,hegemony,1,41968,76,83600,250,1,1,0,0,0,299,1,0,0,-34.0,-34.0
all_strategies,0,153,retaliation-1,retaliation,1,92632,134,147400,256,1,0,1,1,0,93,1,0,0,-33.5,-34.0
all_strategies,0,153,random-1,random,1,21446,46,46000,256,1,2,0,0,1,549,0,0,0,-100.0,-99.5
all_strategies,0,154,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,154,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,154,hegemony-1,hegemony,1,42822,76,83600,250,1,0,0,0,0,191,1,0,0,-33.0,-33.5
all_strategies,0,154,retaliation-1,retaliation,1,94353,135,148500,256,1,1,1,1,0,235,1,0,0,-33.5,-33.5
all_strategies,0,154,random-1,random,1,21171,45,45000,256,1,2,0,0,1,613,0,0,0,-100.0,-99.5
all_strategies,0,155,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,155,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,155,hegemony-1,hegemony,1,43560,76,83600,250,1,1,0,0,0,307,1,0,0,-33.0,-33.0
all_strategies,0,155,retaliation-1,retaliation,1,96217,136,149600,256,1,0,1,1,0,96,1,0,0,-32.5,-33.0
all_strategies,0,155,random-1,random,1,20927,44,44000,256,1,2,0,0,1,565,0,0,0,-100.0,-99.5
all_strategies,0,156,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,156,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,156,hegemony-1,hegemony,1,44292,76,83600,250,1,1,0,0,0,311,1,0,0,-32.5,-32.5
all_strategies,0,156,retaliation-1,retaliation,1,97738,136,149600,256,1,0,0,0,0,195,1,0,0,-31.5,-32.5
all_strategies,0,156,random-1,random,1,21047,44,44000,256,1,2,0,0,0,429,0,0,0,-100.0,-99.0
all_strategies,0,157,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,157,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,157,hegemony-1,hegemony,1,45359,77,84700,250,1,1,1,1,0,216,1,0,0,-32.0,-32.0
all_strategies,0,157,retaliation-1,retaliation,1,99578,137,150700,256,1,0,1,1,0,97,1,0,0,-30.5,-32.0
all_strategies,0,157,random-1,random,1,20387,42,42000,256,1,2,0,0,2,724,0,0,0,-100.0,-98.5
all_strategies,0,158,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,158,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,158,hegemony-1,hegemony,1,46095,77,84700,250,1,1,0,0,0,317,1,0,0,-31.5,-31.5
all_strategies,0,158,retaliation-1,retaliation,1,101416,138,151800,256,1,0,1,1,0,100,1,0,0,-29.5,-31.5
all_strategies,0,158,random-1,random,1,20074,41,41000,256,1,2,0,0,1,588,0,0,0,-100.0,-98.0
all_strategies,0,159,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,159,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,159,hegemony-1,hegemony,1,47297,78,85800,250,1,0,1,1,0,100,1,0,0,-30.5,-31.0
all_strategies,0,159,retaliation-1,retaliation,1,102507,138,151800,256,1,1,1,1,1,472,1,0,0,-31.0,-31.0
all_strategies,0,159,random-1,random,1,19805,40,40000,256,1,2,1,1,2,651,0,0,0,-100.0,-99.5
all_strategies,0,160,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,160,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,160,hegemony-1,hegemony,1,48384,79,86900,250,1,1,1,1,0,224,1,0,0,-30.5,-30.5
all_strategies,0,160,retaliation-1,retaliation,1,104324,139,152900,256,1,0,1,1,0,102,1,0,0,-30.0,-30.5
all_strategies,0,160,random-1,random,1,19048,38,38000,256,1,2,0,0,2,752,0,0,0,-100.0,-99.5
all_strategies,0,161,peace-1,peace,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,161,switzerland-1,switzerland,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0.0,0.0
all_strategies,0,161,hegemony-1,hegemony,1,49128,79,86900,250,1,1,0,0,0,328,1,0,0,-30.0,-30.0
