scenario,seed,row,column,country,strategy,alive
slow_growth,0,14,0,retaliation-1,retaliation,1
slow_growth,0,14,1,retaliation-1,retaliation,1
slow_growth,0,14,2,retaliation-1,retaliation,1
slow_growth,0,14,3,retaliation-1,retaliation,1
slow_growth,0,14,4,retaliation-1,retaliation,1
slow_growth,0,14,5,retaliation-1,retaliation,1
slow_growth,0,14,6,retaliation-1,retaliation,1
slow_growth,0,14,7,retaliation-1,retaliation,1
slow_growth,0,14,8,retaliation-1,retaliation,1
slow_growth,0,14,9,retaliation-1,retaliation,1
slow_growth,0,14,10,hegemony-1,hegemony,1
slow_growth,0,14,11,hegemony-1,hegemony,1
slow_growth,0,14,12,hegemony-1,hegemony,1
slow_growth,0,14,13,hegemony-1,hegemony,1
slow_growth,0,14,14,hegemony-1,hegemony,1
slow_growth,0,14,15,hegemony-1,hegemony,1
slow_growth,0,15,0,retaliation-1,retaliation,1
slow_growth,0,15,1,retaliation-1,retaliation,1
slow_growth,0,15,2,retaliation-1,retaliation,1
slow_growth,0,15,3,retaliation-1,retaliation,1
slow_growth,0,15,4,retaliation-1,retaliation,1
slow_growth,0,15,5,retaliation-1,retaliation,1
slow_growth,0,15,6,retaliation-1,retaliation,1
slow_growth,0,15,7,retaliation-1,retaliation,1
slow_growth,0,15,8,retaliation-1,retaliation,1
slow_growth,0,15,9,retaliation-1,retaliation,1
slow_growth,0,15,10,retaliation-1,retaliation,1
slow_growth,0,15,11,retaliation-1,retaliation,1
slow_growth,0,15,12,hegemony-1,hegemony,1
slow_growth,0,15,13,hegemony-1,hegemony,1
slow_growth,0,15,14,hegemony-1,hegemony,1
slow_growth,0,15,15,hegemony-1,hegemony,1
one_aggressor,0,0,0,peace-4,peace,1
one_aggressor,0,0,1,peace-4,peace,1
one_aggressor,0,0,2,peace-4,peace,1
one_aggressor,0,0,3,peace-4,peace,1
one_aggressor,0,0,4,peace-4,peace,1
one_aggressor,0,0,5,peace-4,peace,1
one_aggressor,0,0,6,peace-4,peace,1
one_aggressor,0,0,7,peace-4,peace,1
one_aggressor,0,0,8,peace-4,peace,1
one_aggressor,0,0,9,peace-4,peace,1
one_aggressor,0,0,10,peace-4,peace,1
one_aggressor,0,0,11,peace-4,peace,1
one_aggressor,0,0,12,peace-4,peace,1
one_aggressor,0,0,13,peace-4,peace,1
one_aggressor,0,0,14,peace-4,peace,1
one_aggressor,0,0,15,peace-4,peace,1
one_aggressor,0,1,0,peace-4,peace,1
one_aggressor,0,1,1,peace-4,peace,1
one_aggressor,0,1,2,peace-4,peace,1
one_aggressor,0,1,3,peace-4,peace,1
one_aggressor,0,1,4,peace-4,peace,1
one_aggressor,0,1,5,peace-4,peace,1
one_aggressor,0,1,6,peace-4,peace,1
one_aggressor,0,1,7,peace-4,peace,1
one_aggressor,0,1,8,peace-4,peace,1
one_aggressor,0,1,9,peace-4,peace,1
one_aggressor,0,1,10,peace-4,peace,1
one_aggressor,0,1,11,peace-4,peace,1
one_aggressor,0,1,12,peace-4,peace,1
one_aggressor,0,1,13,peace-4,peace,1
one_aggressor,0,1,14,peace-4,peace,1
one_aggressor,0,1,15,peace-4,peace,1
one_aggressor,0,2,0,peace-4,peace,1
one_aggressor,0,2,1,peace-4,peace,1
one_aggressor,0,2,2,peace-4,peace,1
one_aggressor,0,2,3,peace-4,peace,1
one_aggressor,0,2,4,peace-4,peace,1
one_aggressor,0,2,5,peace-4,peace,1
one_aggressor,0,2,6,peace-4,peace,1
one_aggressor,0,2,7,peace-4,peace,1
one_aggressor,0,2,8,peace-4,peace,1
one_aggressor,0,2,9,peace-4,peace,1
one_aggressor,0,2,10,peace-4,peace,1
one_aggressor,0,2,11,peace-4,peace,1
one_aggressor,0,2,12,peace-4,peace,1
one_aggressor,0,2,13,peace-4,peace,1
one_aggressor,0,2,14,peace-4,peace,1
one_aggressor,0,2,15,peace-4,peace,1
one_aggressor,0,3,0,peace-4,peace,1
one_aggressor,0,3,1,peace-4,peace,1
one_aggressor,0,3,2,peace-4,peace,1
one_aggressor,0,3,3,peace-4,peace,1
one_aggressor,0,3,4,peace-4,peace,1
one_aggressor,0,3,5,peace-4,peace,1
one_aggressor,0,3,6,peace-4,peace,1
one_aggressor,0,3,7,peace-4,peace,1
one_aggressor,0,3,8,peace-4,peace,1
one_aggressor,0,3,9,peace-4,peace,1
one_aggressor,0,3,10,peace-4,peace,1
one_aggressor,0,3,11,peace-4,peace,1
one_aggressor,0,3,12,peace-4,peace,1
one_aggressor,0,3,13,peace-4,peace,1
one_aggressor,0,3,14,peace-4,peace,1
one_aggressor,0,3,15,peace-4,peace,1
one_aggressor,0,4,0,peace-4,peace,1
one_aggressor,0,4,1,peace-4,peace,1
one_aggressor,0,4,2,hegemony-1,hegemony,1
one_aggressor,0,4,3,hegemony-1,hegemony,1
one_aggressor,0,4,4,peace-4,peace,1
one_aggressor,0,4,5,peace-4,peace,1
one_aggressor,0,4,6,peace-4,peace,1
one_aggressor,0,4,7,peace-4,peace,1
one_aggressor,0,4,8,peace-4,peace,1
one_aggressor,0,4,9,peace-4,peace,1
one_aggressor,0,4,10,peace-4,peace,1
one_aggressor,0,4,11,peace-4,peace,1
one_aggressor,0,4,12,peace-4,peace,1
one_aggressor,0,4,13,peace-4,peace,1
one_aggressor,0,4,14,peace-4,peace,1
one_aggressor,0,4,15,peace-4,peace,1
one_aggressor,0,5,0,peace-4,peace,1
one_aggressor,0,5,1,peace-4,peace,1
one_aggressor,0,5,2,hegemony-1,hegemony,1
one_aggressor,0,5,3,hegemony-1,hegemony,1
one_aggressor,0,5,4,hegemony-1,hegemony,1
one_aggressor,0,5,5,peace-4,peace,1
one_aggressor,0,5,6,peace-4,peace,1
one_aggressor,0,5,7,peace-4,peace,1
one_aggressor,0,5,8,peace-4,peace,1
one_aggressor,0,5,9,peace-4,peace,1
one_aggressor,0,5,10,peace-4,peace,1
one_aggressor,0,5,11,peace-4,peace,1
one_aggressor,0,5,12,peace-4,peace,1
one_aggressor,0,5,13,peace-4,peace,1
one_aggressor,0,5,14,peace-4,peace,1
one_aggressor,0,5,15,peace-4,peace,1
one_aggressor,0,6,0,hegemony-1,hegemony,1
one_aggressor,0,6,1,hegemony-1,hegemony,1
one_aggressor,0,6,2,hegemony-1,hegemony,1
one_aggressor,0,6,3,hegemony-1,hegemony,1
one_aggressor,0,6,4,hegemony-1,hegemony,1
one_aggressor,0,6,5,peace-4,peace,1
one_aggressor,0,6,6,peace-4,peace,1
one_aggressor,0,6,7,peace-4,peace,1
one_aggressor,0,6,8,peace-4,peace,1
one_aggressor,0,6,9,peace-4,peace,1
one_aggressor,0,6,10,peace-4,peace,1
one_aggressor,0,6,11,peace-4,peace,1
one_aggressor,0,6,12,peace-4,peace,1
one_aggressor,0,6,13,peace-4,peace,1
one_aggressor,0,6,14,peace-4,peace,1
one_aggressor,0,6,15,peace-4,peace,1
one_aggressor,0,7,0,hegemony-1,hegemony,1
one_aggressor,0,7,1,hegemony-1,hegemony,1
one_aggressor,0,7,2,hegemony-1,hegemony,1
one_aggressor,0,7,3,hegemony-1,hegemony,1
one_aggressor,0,7,4,hegemony-1,hegemony,1
one_aggressor,0,7,5,hegemony-1,hegemony,1
one_aggressor,0,7,6,peace-4,peace,1
one_aggressor,0,7,7,peace-4,peace,1
one_aggressor,0,7,8,peace-4,peace,1
one_aggressor,0,7,9,peace-4,peace,1
one_aggressor,0,7,10,peace-4,peace,1
one_aggressor,0,7,11,peace-4,peace,1
one_aggressor,0,7,12,peace-4,peace,1
one_aggressor,0,7,13,peace-4,peace,1
one_aggressor,0,7,14,peace-4,peace,1
one_aggressor,0,7,15,peace-4,peace,1
one_aggressor,0,8,0,hegemony-1,hegemony,1
one_aggressor,0,8,1,hegemony-1,hegemony,1
one_aggressor,0,8,2,hegemony-1,hegemony,1
one_aggressor,0,8,3,hegemony-1,hegemony,1
one_aggressor,0,8,4,hegemony-1,hegemony,1
one_aggressor,0,8,5,peace-4,peace,1
one_aggressor,0,8,6,peace-4,peace,1
one_aggressor,0,8,7,peace-4,peace,1
one_aggressor,0,8,8,peace-4,peace,1
one_aggressor,0,8,9,peace-4,peace,1
one_aggressor,0,8,10,peace-4,peace,1
one_aggressor,0,8,11,peace-4,peace,1
one_aggressor,0,8,12,hegemony-1,hegemony,1
one_aggressor,0,8,13,peace-4,peace,1
one_aggressor,0,8,14,peace-4,peace,1
one_aggressor,0,8,15,peace-4,peace,1
one_aggressor,0,9,0,peace-4,peace,1
one_aggressor,0,9,1,peace-4,peace,1
one_aggressor,0,9,2,peace-4,peace,1
one_aggressor,0,9,3,hegemony-1,hegemony,1
one_aggressor,0,9,4,hegemony-1,hegemony,1
one_aggressor,0,9,5,peace-4,peace,1
one_aggressor,0,9,6,peace-4,peace,1
one_aggressor,0,9,7,hegemony-1,hegemony,1
one_aggressor,0,9,8,peace-4,peace,1
one_aggressor,0,9,9,peace-4,peace,1
one_aggressor,0,9,10,hegemony-1,hegemony,1
one_aggressor,0,9,11,hegemony-1,hegemony,1
one_aggressor,0,9,12,hegemony-1,hegemony,1
one_aggressor,0,9,13,peace-4,peace,1
one_aggressor,0,9,14,peace-4,peace,1
one_aggressor,0,9,15,peace-4,peace,1
one_aggressor,0,10,0,peace-4,peace,1
one_aggressor,0,10,1,peace-4,peace,1
one_aggressor,0,10,2,peace-4,peace,1
one_aggressor,0,10,3,peace-4,peace,1
one_aggressor,0,10,4,hegemony-1,hegemony,1
one_aggressor,0,10,5,hegemony-1,hegemony,1
one_aggressor,0,10,6,peace-4,peace,1
one_aggressor,0,10,7,hegemony-1,hegemony,1
one_aggressor,0,10,8,hegemony-1,hegemony,1
one_aggressor,0,10,9,hegemony-1,hegemony,1
one_aggressor,0,10,10,hegemony-1,hegemony,1
one_aggressor,0,10,11,hegemony-1,hegemony,1
one_aggressor,0,10,12,peace-4,peace,1
one_aggressor,0,10,13,peace-4,peace,1
one_aggressor,0,10,14,peace-4,peace,1
one_aggressor,0,10,15,peace-4,peace,1
one_aggressor,0,11,0,peace-4,peace,1
one_aggressor,0,11,1,peace-4,peace,1
one_aggressor,0,11,2,peace-4,peace,1
one_aggressor,0,11,3,peace-4,peace,1
one_aggressor,0,11,4,hegemony-1,hegemony,1
one_aggressor,0,11,5,hegemony-1,hegemony,1
one_aggressor,0,11,6,hegemony-1,hegemony,1
one_aggressor,0,11,7,hegemony-1,hegemony,1
one_aggressor,0,11,8,hegemony-1,hegemony,1
one_aggressor,0,11,9,hegemony-1,hegemony,1
one_aggressor,0,11,10,peace-4,peace,1
one_aggressor,0,11,11,peace-4,peace,1
one_aggressor,0,11,12,peace-4,peace,1
one_aggressor,0,11,13,peace-4,peace,1
one_aggressor,0,11,14,peace-4,peace,1
one_aggressor,0,11,15,peace-4,peace,1
one_aggressor,0,12,0,peace-4,peace,1
one_aggressor,0,12,1,peace-4,peace,1
one_aggressor,0,12,2,peace-4,peace,1
one_aggressor,0,12,3,peace-4,peace,1
one_aggressor,0,12,4,hegemony-1,hegemony,1
one_aggressor,0,12,5,hegemony-1,hegemony,1
one_aggressor,0,12,6,hegemony-1,hegemony,1
one_aggressor,0,12,7,hegemony-1,hegemony,1
one_aggressor,0,12,8,hegemony-1,hegemony,1
one_aggressor,0,12,9,peace-4,peace,1
one_aggressor,0,12,10,peace-4,peace,1
one_aggressor,0,12,11,peace-4,peace,1
one_aggressor,0,12,12,peace-4,peace,1
one_aggressor,0,12,13,peace-4,peace,1
one_aggressor,0,12,14,peace-4,peace,1
one_aggressor,0,12,15,peace-4,peace,1
one_aggressor,0,13,0,peace-4,peace,1
one_aggressor,0,13,1,peace-4,peace,1
one_aggressor,0,13,2,peace-4,peace,1
one_aggressor,0,13,3,peace-4,peace,1
one_aggressor,0,13,4,hegemony-1,hegemony,1
one_aggressor,0,13,5,hegemony-1,hegemony,1
one_aggressor,0,13,6,hegemony-1,hegemony,1
one_aggressor,0,13,7,hegemony-1,hegemony,1
one_aggressor,0,13,8,peace-4,peace,1
one_aggressor,0,13,9,peace-4,peace,1
one_aggressor,0,13,10,peace-4,peace,1
one_aggressor,0,13,11,peace-4,peace,1
one_aggressor,0,13,12,peace-4,peace,1
one_aggressor,0,13,13,peace-4,peace,1
one_aggressor,0,13,14,peace-4,peace,1
one_aggressor,0,13,15,peace-4,peace,1
one_aggressor,0,14,0,peace-4,peace,1
one_aggressor,0,14,1,peace-4,peace,1
one_aggressor,0,14,2,peace-4,peace,1
one_aggressor,0,14,3,hegemony-1,hegemony,1
one_aggressor,0,14,4,hegemony-1,hegemony,1
one_aggressor,0,14,5,hegemony-1,hegemony,1
one_aggressor,0,14,6,hegemony-1,hegemony,1
one_aggressor,0,14,7,peace-4,peace,1
one_aggressor,0,14,8,peace-4,peace,1
one_aggressor,0,14,9,peace-4,peace,1
one_aggressor,0,14,10,peace-4,peace,1
one_aggressor,0,14,11,peace-4,peace,1
one_aggressor,0,14,12,peace-4,peace,1
one_aggressor,0,14,13,peace-4,peace,1
one_aggressor,0,14,14,peace-4,peace,1
one_aggressor,0,14,15,peace-4,peace,1
one_aggressor,0,15,0,peace-4,peace,1
one_aggressor,0,15,1,peace-4,peace,1
one_aggressor,0,15,2,peace-4,peace,1
one_aggressor,0,15,3,peace-4,peace,1
one_aggressor,0,15,4,peace-4,peace,1
one_aggressor,0,15,5,peace-4,peace,1
one_aggressor,0,15,6,peace-4,peace,1
one_aggressor,0,15,7,peace-4,peace,1
one_aggressor,0,15,8,peace-4,peace,1
one_aggressor,0,15,9,peace-4,peace,1
one_aggressor,0,15,10,peace-4,peace,1
one_aggressor,0,15,11,peace-4,peace,1
one_aggressor,0,15,12,peace-4,peace,1
one_aggressor,0,15,13,peace-4,peace,1
one_aggressor,0,15,14,peace-4,peace,1
one_aggressor,0,15,15,peace-4,peace,1
many_aggressors,0,0,0,hegemony-3,hegemony,1
many_aggressors,0,0,1,hegemony-3,hegemony,1
many_aggressors,0,0,2,hegemony-3,hegemony,1
many_aggressors,0,0,3,hegemony-3,hegemony,1
many_aggressors,0,0,4,hegemony-3,hegemony,1
many_aggressors,0,0,5,hegemony-3,hegemony,1
many_aggressors,0,0,6,hegemony-3,hegemony,1
many_aggressors,0,0,7,hegemony-3,hegemony,1
many_aggressors,0,0,8,,,
many_aggressors,0,0,9,,,
many_aggressors,0,0,10,,,
many_aggressors,0,0,11,hegemony-3,hegemony,1
many_aggressors,0,0,12,hegemony-3,hegemony,1
many_aggressors,0,0,13,hegemony-3,hegemony,1
many_aggressors,0,0,14,hegemony-3,hegemony,1
many_aggressors,0,0,15,hegemony-3,hegemony,1
many_aggressors,0,1,0,,,
many_aggressors,0,1,1,,,
many_aggressors,0,1,2,,,
many_aggressors,0,1,3,hegemony-3,hegemony,1
many_aggressors,0,1,4,hegemony-3,hegemony,1
many_aggressors,0,1,5,hegemony-3,hegemony,1
many_aggressors,0,1,6,hegemony-3,hegemony,1
many_aggressors,0,1,7,hegemony-3,hegemony,1
many_aggressors,0,1,8,hegemony-3,hegemony,1
many_aggressors,0,1,9,,,
many_aggressors,0,1,10,,,
many_aggressors,0,1,11,,,
many_aggressors,0,1,12,hegemony-3,hegemony,1
many_aggressors,0,1,13,hegemony-3,hegemony,1
many_aggressors,0,1,14,hegemony-3,hegemony,1
many_aggressors,0,1,15,hegemony-3,hegemony,1
many_aggressors,0,2,0,,,
many_aggressors,0,2,1,,,
many_aggressors,0,2,2,hegemony-3,hegemony,1
many_aggressors,0,2,3,hegemony-3,hegemony,1
many_aggressors,0,2,4,hegemony-3,hegemony,1
many_aggressors,0,2,5,hegemony-3,hegemony,1
many_aggressors,0,2,6,hegemony-3,hegemony,1
many_aggressors,0,2,7,hegemony-3,hegemony,1
many_aggressors,0,2,8,hegemony-3,hegemony,1
many_aggressors,0,2,9,hegemony-3,hegemony,1
many_aggressors,0,2,10,hegemony-3,hegemony,1
many_aggressors,0,2,11,hegemony-3,hegemony,1
many_aggressors,0,2,12,hegemony-3,hegemony,1
many_aggressors,0,2,13,hegemony-3,hegemony,1
many_aggressors,0,2,14,hegemony-2,hegemony,1
many_aggressors,0,2,15,hegemony-3,hegemony,1
many_aggressors,0,3,0,,,
many_aggressors,0,3,1,,,
many_aggressors,0,3,2,,,
many_aggressors,0,3,3,,,
many_aggressors,0,3,4,hegemony-3,hegemony,1
many_aggressors,0,3,5,hegemony-3,hegemony,1
many_aggressors,0,3,6,,,
many_aggressors,0,3,7,hegemony-3,hegemony,1
many_aggressors,0,3,8,hegemony-3,hegemony,1
many_aggressors,0,3,9,hegemony-3,hegemony,1
many_aggressors,0,3,10,hegemony-3,hegemony,1
many_aggressors,0,3,11,hegemony-3,hegemony,1
many_aggressors,0,3,12,hegemony-3,hegemony,1
many_aggressors,0,3,13,hegemony-3,hegemony,1
many_aggressors,0,3,14,hegemony-2,hegemony,1
many_aggressors,0,3,15,hegemony-3,hegemony,1
many_aggressors,0,4,0,,,
many_aggressors,0,4,1,,,
many_aggressors,0,4,2,,,
many_aggressors,0,4,3,,,
many_aggressors,0,4,4,hegemony-2,hegemony,1
many_aggressors,0,4,5,hegemony-2,hegemony,1
many_aggressors,0,4,6,,,
many_aggressors,0,4,7,,,
many_aggressors,0,4,8,,,
many_aggressors,0,4,9,,,
many_aggressors,0,4,10,hegemony-2,hegemony,1
many_aggressors,0,4,11,hegemony-2,hegemony,1
many_aggressors,0,4,12,hegemony-3,hegemony,1
many_aggressors,0,4,13,hegemony-3,hegemony,1
many_aggressors,0,4,14,hegemony-3,hegemony,1
many_aggressors,0,4,15,hegemony-3,hegemony,1
many_aggressors,0,5,0,,,
many_aggressors,0,5,1,,,
many_aggressors,0,5,2,,,
many_aggressors,0,5,3,,,
many_aggressors,0,5,4,,,
many_aggressors,0,5,5,hegemony-2,hegemony,1
many_aggressors,0,5,6,,,
many_aggressors,0,5,7,hegemony-2,hegemony,1
many_aggressors,0,5,8,hegemony-3,hegemony,1
many_aggressors,0,5,9,hegemony-3,hegemony,1
many_aggressors,0,5,10,hegemony-3,hegemony,1
many_aggressors,0,5,11,hegemony-3,hegemony,1
many_aggressors,0,5,12,hegemony-3,hegemony,1
many_aggressors,0,5,13,hegemony-3,hegemony,1
many_aggressors,0,5,14,,,
many_aggressors,0,5,15,hegemony-3,hegemony,1
many_aggressors,0,6,0,,,
many_aggressors,0,6,1,hegemony-2,hegemony,1
many_aggressors,0,6,2,,,
many_aggressors,0,6,3,,,
many_aggressors,0,6,4,hegemony-2,hegemony,1
many_aggressors,0,6,5,hegemony-2,hegemony,1
many_aggressors,0,6,6,hegemony-2,hegemony,1
many_aggressors,0,6,7,hegemony-2,hegemony,1
many_aggressors,0,6,8,hegemony-2,hegemony,1
many_aggressors,0,6,9,hegemony-2,hegemony,1
many_aggressors,0,6,10,hegemony-3,hegemony,1
many_aggressors,0,6,11,hegemony-3,hegemony,1
many_aggressors,0,6,12,hegemony-3,hegemony,1
many_aggressors,0,6,13,hegemony-3,hegemony,1
many_aggressors,0,6,14,hegemony-3,hegemony,1
many_aggressors,0,6,15,,,
many_aggressors,0,7,0,,,
many_aggressors,0,7,1,hegemony-2,hegemony,1
many_aggressors,0,7,2,hegemony-2,hegemony,1
many_aggressors,0,7,3,,,
many_aggressors,0,7,4,,,
many_aggressors,0,7,5,hegemony-2,hegemony,1
many_aggressors,0,7,6,,,
many_aggressors,0,7,7,hegemony-2,hegemony,1
many_aggressors,0,7,8,hegemony-2,hegemony,1
many_aggressors,0,7,9,hegemony-2,hegemony,1
many_aggressors,0,7,10,hegemony-3,hegemony,1
many_aggressors,0,7,11,hegemony-3,hegemony,1
many_aggressors,0,7,12,hegemony-3,hegemony,1
many_aggressors,0,7,13,hegemony-3,hegemony,1
many_aggressors,0,7,14,,,
many_aggressors,0,7,15,hegemony-3,hegemony,1
many_aggressors,0,8,0,hegemony-2,hegemony,1
many_aggressors,0,8,1,,,
many_aggressors,0,8,2,hegemony-2,hegemony,1
many_aggressors,0,8,3,hegemony-2,hegemony,1
many_aggressors,0,8,4,,,
many_aggressors,0,8,5,hegemony-2,hegemony,1
many_aggressors,0,8,6,,,
many_aggressors,0,8,7,hegemony-2,hegemony,1
many_aggressors,0,8,8,hegemony-2,hegemony,1
many_aggressors,0,8,9,hegemony-2,hegemony,1
many_aggressors,0,8,10,hegemony-2,hegemony,1
many_aggressors,0,8,11,hegemony-2,hegemony,1
many_aggressors,0,8,12,hegemony-3,hegemony,1
many_aggressors,0,8,13,hegemony-3,hegemony,1
many_aggressors,0,8,14,hegemony-3,hegemony,1
many_aggressors,0,8,15,hegemony-3,hegemony,1
many_aggressors,0,9,0,hegemony-2,hegemony,1
many_aggressors,0,9,1,hegemony-2,hegemony,1
many_aggressors,0,9,2,hegemony-2,hegemony,1
many_aggressors,0,9,3,hegemony-2,hegemony,1
many_aggressors,0,9,4,,,
many_aggressors,0,9,5,hegemony-2,hegemony,1
many_aggressors,0,9,6,,,
many_aggressors,0,9,7,hegemony-2,hegemony,1
many_aggressors,0,9,8,hegemony-2,hegemony,1
many_aggressors,0,9,9,hegemony-3,hegemony,1
many_aggressors,0,9,10,hegemony-3,hegemony,1
many_aggressors,0,9,11,,,
many_aggressors,0,9,12,hegemony-3,hegemony,1
many_aggressors,0,9,13,hegemony-3,hegemony,1
many_aggressors,0,9,14,hegemony-3,hegemony,1
many_aggressors,0,9,15,hegemony-3,hegemony,1
many_aggressors,0,10,0,hegemony-2,hegemony,1
many_aggressors,0,10,1,hegemony-2,hegemony,1
many_aggressors,0,10,2,hegemony-2,hegemony,1
many_aggressors,0,10,3,hegemony-2,hegemony,1
many_aggressors,0,10,4,hegemony-2,hegemony,1
many_aggressors,0,10,5,hegemony-2,hegemony,1
many_aggressors,0,10,6,,,
many_aggressors,0,10,7,hegemony-2,hegemony,1
many_aggressors,0,10,8,hegemony-2,hegemony,1
many_aggressors,0,10,9,hegemony-3,hegemony,1
many_aggressors,0,10,10,hegemony-3,hegemony,1
many_aggressors,0,10,11,hegemony-3,hegemony,1
many_aggressors,0,10,12,hegemony-3,hegemony,1
many_aggressors,0,10,13,hegemony-3,hegemony,1
many_aggressors,0,10,14,hegemony-3,hegemony,1
many_aggressors,0,10,15,hegemony-3,hegemony,1
many_aggressors,0,11,0,,,
many_aggressors,0,11,1,hegemony-2,hegemony,1
many_aggressors,0,11,2,hegemony-2,hegemony,1
many_aggressors,0,11,3,hegemony-2,hegemony,1
many_aggressors,0,11,4,hegemony-2,hegemony,1
many_aggressors,0,11,5,hegemony-2,hegemony,1
many_aggressors,0,11,6,hegemony-2,hegemony,1
many_aggressors,0,11,7,hegemony-2,hegemony,1
many_aggressors,0,11,8,hegemony-2,hegemony,1
many_aggressors,0,11,9,,,
many_aggressors,0,11,10,hegemony-3,hegemony,1
many_aggressors,0,11,11,hegemony-3,hegemony,1
many_aggressors,0,11,12,hegemony-3,hegemony,1
many_aggressors,0,11,13,hegemony-3,hegemony,1
many_aggressors,0,11,14,hegemony-3,hegemony,1
many_aggressors,0,11,15,hegemony-3,hegemony,1
many_aggressors,0,12,0,hegemony-2,hegemony,1
many_aggressors,0,12,1,hegemony-2,hegemony,1
many_aggressors,0,12,2,,,
many_aggressors,0,12,3,,,
many_aggressors,0,12,4,hegemony-2,hegemony,1
many_aggressors,0,12,5,hegemony-2,hegemony,1
many_aggressors,0,12,6,hegemony-2,hegemony,1
many_aggressors,0,12,7,hegemony-3,hegemony,1
many_aggressors,0,12,8,hegemony-3,hegemony,1
many_aggressors,0,12,9,hegemony-3,hegemony,1
many_aggressors,0,12,10,hegemony-3,hegemony,1
many_aggressors,0,12,11,hegemony-3,hegemony,1
many_aggressors,0,12,12,hegemony-3,hegemony,1
many_aggressors,0,12,13,hegemony-3,hegemony,1
many_aggressors,0,12,14,hegemony-3,hegemony,1
many_aggressors,0,12,15,hegemony-3,hegemony,1
many_aggressors,0,13,0,hegemony-2,hegemony,1
many_aggressors,0,13,1,hegemony-2,hegemony,1
many_aggressors,0,13,2,hegemony-2,hegemony,1
many_aggressors,0,13,3,hegemony-3,hegemony,1
many_aggressors,0,13,4,hegemony-3,hegemony,1
many_aggressors,0,13,5,hegemony-3,hegemony,1
many_aggressors,0,13,6,hegemony-3,hegemony,1
many_aggressors,0,13,7,hegemony-3,hegemony,1
many_aggressors,0,13,8,,,
many_aggressors,0,13,9,,,
many_aggressors,0,13,10,hegemony-3,hegemony,1
many_aggressors,0,13,11,hegemony-3,hegemony,1
many_aggressors,0,13,12,hegemony-3,hegemony,1
many_aggressors,0,13,13,hegemony-3,hegemony,1
many_aggressors,0,13,14,hegemony-3,hegemony,1
many_aggressors,0,13,15,hegemony-3,hegemony,1
many_aggressors,0,14,0,hegemony-2,hegemony,1
many_aggressors,0,14,1,hegemony-2,hegemony,1
many_aggressors,0,14,2,hegemony-2,hegemony,1
many_aggressors,0,14,3,,,
many_aggressors,0,14,4,hegemony-3,hegemony,1
many_aggressors,0,14,5,hegemony-3,hegemony,1
many_aggressors,0,14,6,hegemony-3,hegemony,1
many_aggressors,0,14,7,hegemony-3,hegemony,1
many_aggressors,0,14,8,,,
many_aggressors,0,14,9,,,
many_aggressors,0,14,10,,,
many_aggressors,0,14,11,,,
many_aggressors,0,14,12,hegemony-3,hegemony,1
many_aggressors,0,14,13,hegemony-3,hegemony,1
many_aggressors,0,14,14,hegemony-3,hegemony,1
many_aggressors,0,14,15,hegemony-3,hegemony,1
many_aggressors,0,15,0,,,
many_aggressors,0,15,1,,,
many_aggressors,0,15,2,hegemony-2,hegemony,1
many_aggressors,0,15,3,,,
many_aggressors,0,15,4,,,
many_aggressors,0,15,5,,,
many_aggressors,0,15,6,,,
many_aggressors,0,15,7,,,
many_aggressors,0,15,8,,,
many_aggressors,0,15,9,,,
many_aggressors,0,15,10,,,
many_aggressors,0,15,11,,,
many_aggressors,0,15,12,hegemony-3,hegemony,1
many_aggressors,0,15,13,hegemony-3,hegemony,1
many_aggressors,0,15,14,hegemony-3,hegemony,1
many_aggressors,0,15,15,hegemony-3,hegemony,1
deterrence,0,0,0,retaliation-1,retaliation,1
deterrence,0,0,1,retaliation-1,retaliation,1
deterrence,0,0,2,retaliation-1,retaliation,1
deterrence,0,0,3,retaliation-1,retaliation,1
deterrence,0,0,4,retaliation-1,retaliation,1
deterrence,0,0,5,retaliation-1,retaliation,1
deterrence,0,0,6,retaliation-1,retaliation,1
deterrence,0,0,7,retaliation-1,retaliation,1
deterrence,0,0,8,retaliation-1,retaliation,1
deterrence,0,0,9,retaliation-1,retaliation,1
deterrence,0,0,10,retaliation-1,retaliation,1
deterrence,0,0,11,retaliation-1,retaliation,1
deterrence,0,0,12,retaliation-1,retaliation,1
deterrence,0,0,13,retaliation-1,retaliation,1
deterrence,0,0,14,retaliation-1,retaliation,1
deterrence,0,0,15,retaliation-1,retaliation,1
deterrence,0,1,0,retaliation-1,retaliation,1
deterrence,0,1,1,retaliation-1,retaliation,1
deterrence,0,1,2,retaliation-1,retaliation,1
deterrence,0,1,3,retaliation-1,retaliation,1
deterrence,0,1,4,retaliation-1,retaliation,1
deterrence,0,1,5,retaliation-1,retaliation,1
deterrence,0,1,6,retaliation-1,retaliation,1
deterrence,0,1,7,retaliation-1,retaliation,1
deterrence,0,1,8,retaliation-1,retaliation,1
deterrence,0,1,9,retaliation-1,retaliation,1
deterrence,0,1,10,retaliation-1,retaliation,1
deterrence,0,1,11,retaliation-1,retaliation,1
deterrence,0,1,12,retaliation-1,retaliation,1
deterrence,0,1,13,retaliation-1,retaliation,1
deterrence,0,1,14,retaliation-1,retaliation,1
deterrence,0,1,15,retaliation-1,retaliation,1
deterrence,0,2,0,retaliation-1,retaliation,1
deterrence,0,2,1,retaliation-1,retaliation,1
deterrence,0,2,2,retaliation-1,retaliation,1
