sweep,parameter,parameter_value,scenario,seed,country,strategy,survived,survival_turns,death_cause,final_population,peak_population,final_territory,peak_territory,territory_share,dominant,attacks_made,attacks_suffered,battles_won,cells_conquered,cells_lost,cells_explored,casualties,contacts,pacts_formed,pacts_broken,pacts_lapsed,trade_turns,non_aggression_turns,alliance_turns,unions_absorbed
map_width,map_width,16,sweep_map_width_16,65,switzerland-1,switzerland,0,278,conquered,0,59408,0,47,0.0,0,0,79,0,0,47,46,30887,4,6,0,2,623,389,0,0
map_width,map_width,16,sweep_map_width_16,65,hegemony-1,hegemony,1,300,,158625,163107,167,167,0.6523,1,286,27,158,158,6,14,50974,4,2,0,2,410,0,0,0
map_width,map_width,16,sweep_map_width_16,65,retaliation-1,retaliation,1,300,,82239,113864,89,95,0.3477,0,22,22,6,6,12,94,15302,2,3,0,1,498,227,0,0
map_width,map_width,16,sweep_map_width_16,65,random-1,random,0,42,collapsed,0,154,0,13,0.0,0,18,33,0,0,21,24,231,3,1,0,1,8,0,0,0
map_width,map_width,16,sweep_map_width_16,66,peace-1,peace,1,300,,110046,122921,101,125,0.3945,0,0,132,0,0,39,81,24051,3,6,0,1,286,226,4,1
map_width,map_width,16,sweep_map_width_16,66,switzerland-1,switzerland,1,300,,31049,55396,29,72,0.1133,0,0,132,0,0,50,78,28293,4,6,0,1,391,298,0,0
map_width,map_width,16,sweep_map_width_16,66,hegemony-1,hegemony,0,78,collapsed,0,298,0,21,0.0,0,54,55,15,15,37,24,803,2,1,0,0,29,0,0,0
map_width,map_width,16,sweep_map_width_16,66,retaliation-1,retaliation,0,126,union,0,15172,0,58,0.0,0,55,54,37,37,15,35,600,3,5,0,0,150,90,4,0
map_width,map_width,16,sweep_map_width_16,66,random-1,random,1,300,,113488,113488,126,126,0.4922,1,264,0,89,89,0,36,55672,2,2,0,2,6,0,0,0
map_width,map_width,16,sweep_map_width_16,67,peace-1,peace,1,300,,19179,68138,19,83,0.0742,0,0,222,0,0,88,80,48415,2,5,0,3,324,250,3,1
map_width,map_width,16,sweep_map_width_16,67,switzerland-1,switzerland,1,300,,3288,40276,3,60,0.0117,0,0,132,0,0,65,67,31412,3,4,0,2,299,243,0,0
map_width,map_width,16,sweep_map_width_16,67,hegemony-1,hegemony,1,300,,61900,63252,74,76,0.2891,0,236,97,83,83,51,41,68809,3,3,0,3,53,0,0,0
map_width,map_width,16,sweep_map_width_16,67,retaliation-1,retaliation,0,62,union,0,854,0,27,0.0,0,35,32,12,12,10,23,436,4,6,0,0,100,15,3,0
map_width,map_width,16,sweep_map_width_16,67,random-1,random,1,300,,146685,146685,160,160,0.625,1,258,46,130,130,11,40,53747,4,4,0,4,62,0,0,0
map_width,map_width,16,sweep_map_width_16,68,peace-1,peace,1,300,,174731,174731,148,148,0.5781,1,0,1,0,0,0,90,4,4,8,0,1,551,224,1,1
map_width,map_width,16,sweep_map_width_16,68,switzerland-1,switzerland,1,300,,108219,108219,91,91,0.3555,0,0,0,0,0,0,90,0,4,6,0,0,694,354,0,0
map_width,map_width,16,sweep_map_width_16,68,hegemony-1,hegemony,1,300,,20133,20133,17,34,0.0664,0,188,159,70,70,72,18,25716,4,4,0,2,528,0,0,0
map_width,map_width,16,sweep_map_width_16,68,retaliation-1,retaliation,0,207,union,0,37806,0,57,0.0,0,177,166,88,88,56,24,21556,4,7,0,2,231,160,1,0
map_width,map_width,16,sweep_map_width_16,68,random-1,random,0,42,collapsed,0,157,0,14,0.0,0,9,48,2,2,32,33,210,4,3,0,1,32,0,0,0
map_width,map_width,16,sweep_map_width_16,69,peace-1,peace,0,126,union,0,22168,0,43,0.0,0,0,15,0,0,3,43,460,4,6,0,1,211,14,2,0
map_width,map_width,16,sweep_map_width_16,69,switzerland-1,switzerland,0,118,conquered,0,1214,0,37,0.0,0,0,100,0,0,59,58,1859,3,3,0,0,157,35,0,0
map_width,map_width,16,sweep_map_width_16,69,hegemony-1,hegemony,1,300,,82238,92046,94,112,0.3672,0,280,149,129,129,56,20,84199,4,2,0,1,173,0,0,0
map_width,map_width,16,sweep_map_width_16,69,retaliation-1,retaliation,1,300,,148331,148331,162,162,0.6328,1,232,196,114,114,50,56,79886,4,6,0,1,217,49,2,1
map_width,map_width,16,sweep_map_width_16,69,random-1,random,0,158,collapsed,0,9569,0,58,0.0,0,82,134,14,14,89,76,18095,3,1,0,1,12,0,0,0
map_width,map_width,16,sweep_map_width_16,70,peace-1,peace,0,288,conquered,0,61930,0,67,0.0,0,0,169,0,0,78,77,44672,3,4,0,2,306,144,0,0
map_width,map_width,16,sweep_map_width_16,70,switzerland-1,switzerland,0,210,conquered,0,23742,0,48,0.0,0,0,106,0,0,54,53,24046,4,6,0,2,407,192,0,0
map_width,map_width,16,sweep_map_width_16,70,hegemony-1,hegemony,1,300,,86336,87181,101,103,0.3945,0,227,182,120,120,65,45,71455,4,3,0,3,255,0,0,0
map_width,map_width,16,sweep_map_width_16,70,retaliation-1,retaliation,0,96,collapsed,0,409,0,21,0.0,0,74,72,21,21,40,22,1270,2,2,0,0,77,48,0,0
map_width,map_width,16,sweep_map_width_16,70,random-1,random,1,300,,143489,145406,155,156,0.6055,1,240,12,102,102,6,58,50406,3,3,0,3,51,0,0,0
map_width,map_width,16,sweep_map_width_16,71,peace-1,peace,0,70,union,0,1733,0,46,0.0,0,0,20,0,0,13,58,161,3,5,0,1,87,20,15,0
map_width,map_width,16,sweep_map_width_16,71,switzerland-1,switzerland,0,119,conquered,0,2409,0,45,0.0,0,0,106,0,0,57,56,3355,4,4,0,1,98,39,0,0
map_width,map_width,16,sweep_map_width_16,71,hegemony-1,hegemony,1,300,,80597,86602,93,103,0.3633,0,265,155,125,125,68,35,84724,3,1,0,1,82,0,0,0
map_width,map_width,16,sweep_map_width_16,71,retaliation-1,retaliation,1,300,,130069,130069,144,144,0.5625,1,225,285,116,116,79,60,96473,3,6,0,1,192,59,15,1
map_width,map_width,16,sweep_map_width_16,71,random-1,random,0,222,collapsed,0,10213,0,56,0.0,0,179,103,44,44,68,43,35806,3,2,0,2,21,0,0,0
map_width,map_width,16,sweep_map_width_16,72,peace-1,peace,1,300,,98630,119146,91,135,0.3555,0,0,148,0,0,54,80,35608,3,6,0,1,331,247,8,1
map_width,map_width,16,sweep_map_width_16,72,switzerland-1,switzerland,1,300,,10535,32635,10,55,0.0391,0,0,87,0,0,51,60,20941,3,5,0,1,345,278,0,0
map_width,map_width,16,sweep_map_width_16,72,hegemony-1,hegemony,0,83,collapsed,0,364,0,21,0.0,0,60,58,10,10,30,23,943,1,0,0,0,0,0,0,0
map_width,map_width,16,sweep_map_width_16,72,retaliation-1,retaliation,0,122,union,0,11190,0,63,0.0,0,83,67,41,41,12,34,1957,4,5,0,0,117,59,8,0
map_width,map_width,16,sweep_map_width_16,72,random-1,random,1,300,,142626,142626,155,155,0.6055,1,242,25,107,107,11,58,54161,3,2,0,2,35,0,0,0
map_width,map_width,16,sweep_map_width_16,73,peace-1,peace,0,56,union,0,625,0,29,0.0,0,0,31,0,0,18,46,173,3,4,0,0,64,15,6,0
map_width,map_width,16,sweep_map_width_16,73,switzerland-1,switzerland,0,243,conquered,0,35406,0,67,0.0,0,0,164,0,0,75,74,37261,3,4,0,2,251,189,0,0
map_width,map_width,16,sweep_map_width_16,73,hegemony-1,hegemony,1,300,,135521,137330,148,150,0.5781,1,273,60,139,139,19,27,62486,4,2,0,2,166,0,0,0
map_width,map_width,16,sweep_map_width_16,73,retaliation-1,retaliation,1,300,,96830,141919,108,120,0.4219,0,118,78,64,64,30,44,37049,4,7,0,3,401,204,6,1
map_width,map_width,16,sweep_map_width_16,73,random-1,random,0,99,collapsed,0,741,0,32,0.0,0,30,88,6,6,67,69,1590,4,3,0,3,24,0,0,0
map_width,map_width,16,sweep_map_width_16,74,peace-1,peace,1,300,,85458,108697,79,122,0.3086,0,0,143,0,0,51,79,34549,3,6,0,1,308,239,2,1
map_width,map_width,16,sweep_map_width_16,74,switzerland-1,switzerland,1,300,,16291,38622,15,61,0.0586,0,0,96,0,0,49,63,23520,3,5,0,1,331,264,0,0
map_width,map_width,16,sweep_map_width_16,74,hegemony-1,hegemony,0,61,collapsed,0,204,0,16,0.0,0,45,46,14,14,28,16,476,1,0,0,0,0,0,0,0
map_width,map_width,16,sweep_map_width_16,74,retaliation-1,retaliation,0,101,union,0,4612,0,50,0.0,0,46,45,28,28,14,35,389,3,5,0,0,118,59,2,0
map_width,map_width,16,sweep_map_width_16,74,random-1,random,1,300,,149467,149467,162,162,0.6328,1,239,0,100,100,0,61,54135,2,2,0,2,19,0,0,0
map_width,map_width,16,sweep_map_width_16,75,peace-1,peace,1,300,,90624,99856,77,98,0.3008,0,0,132,0,0,35,83,25298,4,8,0,2,435,265,4,1
map_width,map_width,16,sweep_map_width_16,75,switzerland-1,switzerland,1,300,,2183,17528,2,34,0.0078,0,0,67,0,0,33,34,15522,2,3,0,1,271,239,0,0
map_width,map_width,16,sweep_map_width_16,75,hegemony-1,hegemony,1,300,,73706,73836,79,79,0.3086,0,265,97,85,85,41,34,56529,3,2,0,1,104,0,0,0
map_width,map_width,16,sweep_map_width_16,75,retaliation-1,retaliation,0,80,union,0,1236,0,29,0.0,0,51,51,18,18,19,28,845,2,3,0,0,55,26,4,0
map_width,map_width,16,sweep_map_width_16,75,random-1,random,1,300,,83866,83866,98,99,0.3828,1,226,195,88,88,63,72,92651,3,2,0,2,11,0,0,0
map_width,map_width,16,sweep_map_width_16,76,peace-1,peace,1,300,,86900,91059,79,79,0.3086,0,0,0,0,0,0,78,0,2,3,0,0,395,136,0,0
map_width,map_width,16,sweep_map_width_16,76,switzerland-1,switzerland,0,207,conquered,0,17815,0,50,0.0,0,0,164,0,0,82,81,20638,4,5,0,1,339,275,0,0
map_width,map_width,16,sweep_map_width_16,76,hegemony-1,hegemony,1,300,,145358,145358,148,148,0.5781,1,278,115,154,154,29,22,63662,4,2,0,1,302,0,0,0
map_width,map_width,16,sweep_map_width_16,76,retaliation-1,retaliation,1,300,,19421,63135,29,57,0.1133,0,188,152,68,68,71,31,62325,3,4,0,2,245,139,0,0
map_width,map_width,16,sweep_map_width_16,76,random-1,random,0,130,conquered,0,3153,0,37,0.0,0,89,124,29,29,69,39,6102,3,2,0,2,11,0,0,0
map_width,map_width,16,sweep_map_width_16,77,peace-1,peace,0,66,union,0,1021,0,35,0.0,0,0,40,0,0,20,51,271,4,5,0,1,80,28,4,0
map_width,map_width,16,sweep_map_width_16,77,switzerland-1,switzerland,0,250,conquered,0,41512,0,81,0.0,0,0,194,0,0,105,104,39519,3,4,0,2,233,164,0,0
map_width,map_width,16,sweep_map_width_16,77,hegemony-1,hegemony,1,300,,159138,159138,173,173,0.6758,1,277,56,164,164,15,23,55518,4,3,0,3,179,0,0,0
map_width,map_width,16,sweep_map_width_16,77,retaliation-1,retaliation,1,300,,73989,118359,83,100,0.3242,0,109,68,50,50,36,36,35200,3,6,0,2,397,192,4,1
map_width,map_width,16,sweep_map_width_16,77,random-1,random,0,111,collapsed,0,1712,0,40,0.0,0,71,99,23,23,61,40,3377,4,2,0,2,7,0,0,0
map_width,map_width,16,sweep_map_width_16,78,peace-1,peace,0,58,union,0,999,0,43,0.0,0,0,32,0,0,10,52,144,3,4,0,0,68,11,6,0
map_width,map_width,16,sweep_map_width_16,78,switzerland-1,switzerland,0,264,conquered,0,22493,0,55,0.0,0,0,120,0,0,68,67,23214,3,4,0,1,263,201,0,0
map_width,map_width,16,sweep_map_width_16,78,hegemony-1,hegemony,0,174,collapsed,0,8109,0,38,0.0,0,149,83,34,34,54,25,19180,2,0,0,0,0,0,0,0
map_width,map_width,16,sweep_map_width_16,78,retaliation-1,retaliation,1,300,,127049,138843,137,141,0.5352,1,232,243,106,106,72,59,78863,4,6,0,1,282,212,6,1
map_width,map_width,16,sweep_map_width_16,78,random-1,random,1,300,,104991,105615,119,120,0.4648,0,246,149,116,116,52,54,83309,2,2,0,2,25,0,0,0
map_width,map_width,16,sweep_map_width_16,79,peace-1,peace,0,73,union,0,1807,0,48,0.0,0,0,21,0,0,15,62,279,4,6,0,1,104,12,5,0
map_width,map_width,16,sweep_map_width_16,79,switzerland-1,switzerland,0,136,conquered,0,2600,0,40,0.0,0,0,108,0,0,62,61,3929,3,3,0,0,123,65,0,0
map_width,map_width,16,sweep_map_width_16,79,hegemony-1,hegemony,1,300,,77844,79515,91,93,0.3555,0,266,133,122,122,66,34,78672,4,1,0,1,98,0,0,0
map_width,map_width,16,sweep_map_width_16,79,retaliation-1,retaliation,1,300,,126095,126852,141,143,0.5508,1,244,357,138,138,94,48,98747,4,6,0,2,203,77,5,1
map_width,map_width,16,sweep_map_width_16,79,random-1,random,0,265,collapsed,0,10547,0,49,0.0,0,224,115,52,52,75,41,47673,3,2,0,2,4,0,0,0
map_width,map_width,16,sweep_map_width_16,80,peace-1,peace,0,149,conquered,0,5569,0,47,0.0,0,0,103,0,0,64,63,7308,3,3,0,1,133,102,0,0
map_width,map_width,16,sweep_map_width_16,80,switzerland-1,switzerland,1,300,,85180,85180,71,71,0.2773,0,0,4,0,0,1,71,23,4,6,0,1,638,338,0,0
map_width,map_width,16,sweep_map_width_16,80,hegemony-1,hegemony,1,300,,117289,117289,121,121,0.4727,1,273,150,151,151,58,27,87076,4,2,0,1,317,0,0,0
map_width,map_width,16,sweep_map_width_16,80,retaliation-1,retaliation,1,300,,58576,69284,64,79,0.25,0,171,155,75,75,72,60,87667,3,3,0,1,346,236,0,0
map_width,map_width,16,sweep_map_width_16,80,random-1,random,0,50,collapsed,0,271,0,21,0.0,0,18,50,7,7,38,32,367,4,2,0,2,6,0,0,0
map_width,map_width,16,sweep_map_width_16,81,peace-1,peace,0,123,union,0,18246,0,63,0.0,0,0,45,0,0,15,73,1355,4,7,0,2,191,99,9,0
map_width,map_width,16,sweep_map_width_16,81,switzerland-1,switzerland,0,236,conquered,0,34966,0,55,0.0,0,0,134,0,0,59,58,33362,3,4,0,2,257,194,0,0
map_width,map_width,16,sweep_map_width_16,81,hegemony-1,hegemony,1,300,,119589,119589,133,133,0.5195,1,265,69,118,118,21,35,65880,4,3,0,3,265,0,0,0
map_width,map_width,16,sweep_map_width_16,81,retaliation-1,retaliation,1,300,,111982,159447,123,134,0.4805,0,104,73,44,44,31,50,40709,3,5,0,2,377,131,9,1
map_width,map_width,16,sweep_map_width_16,81,random-1,random,0,85,collapsed,0,615,0,33,0.0,0,47,95,13,13,49,38,1337,4,3,0,3,14,0,0,0
map_width,map_width,16,sweep_map_width_16,82,peace-1,peace,1,300,,79671,105949,74,122,0.2891,0,0,139,0,0,57,104,37100,4,6,0,1,301,239,6,1
map_width,map_width,16,sweep_map_width_16,82,switzerland-1,switzerland,1,300,,25943,42526,24,58,0.0938,0,0,81,0,0,40,63,18626,4,6,0,1,355,231,0,0
map_width,map_width,16,sweep_map_width_16,82,hegemony-1,hegemony,0,78,collapsed,0,276,0,19,0.0,0,59,52,12,12,29,19,715,4,1,0,0,56,0,0,0
map_width,map_width,16,sweep_map_width_16,82,retaliation-1,retaliation,0,115,union,0,1131,0,30,0.0,0,92,82,28,28,25,22,2316,4,5,0,0,75,16,6,0
map_width,map_width,16,sweep_map_width_16,82,random-1,random,1,300,,145906,145906,158,158,0.6172,1,252,49,115,115,4,46,52835,4,2,0,2,13,0,0,0
map_width,map_width,16,sweep_map_width_16,83,peace-1,peace,1,300,,44964,52189,42,77,0.1641,0,0,154,0,0,67,85,28481,3,6,0,0,132,63,8,1
map_width,map_width,16,sweep_map_width_16,83,switzerland-1,switzerland,1,300,,65776,77224,61,80,0.2383,0,0,87,0,0,39,99,19456,3,4,0,1,225,49,0,0
map_width,map_width,16,sweep_map_width_16,83,hegemony-1,hegemony,0,210,collapsed,0,5012,0,37,0.0,0,169,77,39,39,36,27,20817,3,2,0,0,150,0,0,0
map_width,map_width,16,sweep_map_width_16,83,retaliation-1,retaliation,0,90,union,0,1256,0,29,0.0,0,60,70,21,21,26,27,1148,3,4,0,1,59,14,8,0
map_width,map_width,16,sweep_map_width_16,83,random-1,random,1,300,,140458,140458,153,153,0.5977,1,255,96,121,121,13,44,57846,4,2,0,2,24,0,0,0
map_width,map_width,16,sweep_map_width_16,84,peace-1,peace,1,300,,90511,132968,92,111,0.3594,0,0,34,0,0,19,59,12538,3,7,0,2,506,241,1,1
map_width,map_width,16,sweep_map_width_16,84,switzerland-1,switzerland,0,266,conquered,0,47703,0,74,0.0,0,0,144,0,0,74,73,44705,3,5,0,1,312,251,0,0
map_width,map_width,16,sweep_map_width_16,84,hegemony-1,hegemony,1,300,,154817,154817,164,164,0.6406,1,262,64,135,135,10,38,49605,4,4,0,4,234,0,0,0
map_width,map_width,16,sweep_map_width_16,84,retaliation-1,retaliation,0,118,union,0,10481,0,57,0.0,0,67,38,20,20,13,43,2989,4,7,0,2,145,56,1,0
map_width,map_width,16,sweep_map_width_16,84,random-1,random,0,83,collapsed,0,406,0,30,0.0,0,39,88,7,7,46,44,966,2,1,0,1,7,0,0,0
map_width,map_width,16,sweep_map_width_16,85,peace-1,peace,0,82,union,0,1626,0,41,0.0,0,0,58,0,0,30,69,414,4,6,0,1,82,18,5,0
map_width,map_width,16,sweep_map_width_16,85,switzerland-1,switzerland,1,300,,12051,61534,12,60,0.0469,0,0,132,0,0,48,59,42253,3,5,0,1,408,230,0,0
map_width,map_width,16,sweep_map_width_16,85,hegemony-1,hegemony,1,300,,110101,110101,117,117,0.457,0,271,93,118,118,31,29,63273,4,3,0,2,154,0,0,0
map_width,map_width,16,sweep_map_width_16,85,retaliation-1,retaliation,1,300,,147692,147692,127,127,0.4961,1,121,70,61,61,26,51,16422,4,8,0,2,344,242,5,1
map_width,map_width,16,sweep_map_width_16,85,random-1,random,0,123,conquered,0,3095,0,43,0.0,0,79,118,21,21,65,43,6019,3,2,0,2,10,0,0,0
map_width,map_width,16,sweep_map_width_16,86,peace-1,peace,0,77,union,0,527,0,29,0.0,0,0,67,0,0,44,57,445,4,5,0,1,69,15,8,0
map_width,map_width,16,sweep_map_width_16,86,switzerland-1,switzerland,1,300,,12767,30216,12,57,0.0469,0,0,104,0,0,57,68,21061,3,4,0,1,296,236,0,0
map_width,map_width,16,sweep_map_width_16,86,hegemony-1,hegemony,0,259,collapsed,0,17119,0,51,0.0,0,226,147,78,78,89,17,49158,3,0,0,0,0,0,0,0
map_width,map_width,16,sweep_map_width_16,86,retaliation-1,retaliation,1,300,,103756,103756,108,108,0.4219,0,216,275,107,107,83,69,85306,3,5,0,0,311,251,8,1
map_width,map_width,16,sweep_map_width_16,86,random-1,random,1,300,,118806,120745,132,135,0.5156,1,257,106,129,129,41,43,72285,3,2,0,2,12,0,0,0
map_width,map_width,16,sweep_map_width_16,87,peace-1,peace,0,82,union,0,4319,0,63,0.0,0,0,13,0,0,4,65,202,3,6,0,1,103,30,1,0
map_width,map_width,16,sweep_map_width_16,87,switzerland-1,switzerland,1,300,,83579,83579,76,76,0.2969,0,0,0,0,0,0,75,0,2,4,0,0,328,269,0,0
map_width,map_width,16,sweep_map_width_16,87,hegemony-1,hegemony,1,300,,63780,63780,58,58,0.2266,0,64,30,39,39,3,21,548,3,3,0,2,243,0,0,0
map_width,map_width,16,sweep_map_width_16,87,retaliation-1,retaliation,1,300,,146365,146365,122,122,0.4766,1,0,0,0,0,0,59,0,4,8,0,1,565,265,1,1
map_width,map_width,16,sweep_map_width_16,87,random-1,random,0,65,collapsed,0,246,0,21,0.0,0,30,51,3,3,35,34,487,2,1,0,0,13,0,0,0
map_width,map_width,16,sweep_map_width_16,88,peace-1,peace,1,300,,103969,120710,96,127,0.375,0,0,144,0,0,49,74,27716,4,7,0,1,329,232,2,1
map_width,map_width,16,sweep_map_width_16,88,switzerland-1,switzerland,1,300,,31476,45744,29,64,0.1133,0,0,111,0,0,36,64,24203,3,5,0,1,351,283,0,0
map_width,map_width,16,sweep_map_width_16,88,hegemony-1,hegemony,0,83,collapsed,0,426,0,23,0.0,0,59,54,13,13,36,24,1019,2,1,0,0,32,0,0,0
map_width,map_width,16,sweep_map_width_16,88,retaliation-1,retaliation,0,122,union,0,14931,0,70,0.0,0,54,59,36,36,13,46,748,4,6,0,1,158,87,2,0
map_width,map_width,16,sweep_map_width_16,88,random-1,random,1,300,,118732,118732,131,131,0.5117,1,255,0,85,85,0,45,57947,3,3,0,3,28,0,0,0
map_width,map_width,16,sweep_map_width_16,89,peace-1,peace,0,89,union,0,1844,0,45,0.0,0,0,66,0,0,40,84,547,3,4,0,0,67,10,5,0
map_width,map_width,16,sweep_map_width_16,89,switzerland-1,switzerland,1,300,,92372,92372,77,77,0.3008,0,0,7,0,0,3,79,82,4,5,0,1,552,260,0,0
map_width,map_width,16,sweep_map_width_16,89,hegemony-1,hegemony,1,300,,76258,78063,82,85,0.3203,0,274,202,135,135,80,26,88117,2,1,0,0,229,0,0,0
map_width,map_width,16,sweep_map_width_16,89,retaliation-1,retaliation,1,300,,89969,91932,95,104,0.3711,1,270,244,125,125,100,24,91444,3,5,0,0,329,270,5,1
map_width,map_width,16,sweep_map_width_16,89,random-1,random,0,88,collapsed,0,411,0,25,0.0,0,43,68,8,8,45,45,1081,2,1,0,1,5,0,0,0
map_width,map_width,16,sweep_map_width_16,90,peace-1,peace,0,291,conquered,0,57735,0,86,0.0,0,0,220,0,0,100,71,55051,4,8,0,3,358,254,1,1
map_width,map_width,16,sweep_map_width_16,90,switzerland-1,switzerland,1,300,,7000,23496,7,29,0.0273,0,0,53,0,0,22,28,14256,4,5,0,1,321,257,0,0
map_width,map_width,16,sweep_map_width_16,90,hegemony-1,hegemony,1,300,,87373,87903,101,102,0.3945,0,179,114,74,74,43,69,59930,4,2,0,2,42,0,0,0
map_width,map_width,16,sweep_map_width_16,90,retaliation-1,retaliation,0,63,union,0,788,0,29,0.0,0,37,41,16,16,13,24,458,3,5,0,0,88,27,1,0
map_width,map_width,16,sweep_map_width_16,90,random-1,random,1,300,,136188,136188,148,148,0.5781,1,241,29,95,95,7,59,56368,3,2,0,2,7,0,0,0
map_width,map_width,16,sweep_map_width_16,91,peace-1,peace,1,300,,142716,142716,124,138,0.4844,1,0,94,0,0,19,73,12557,4,8,0,1,390,244,6,1
map_width,map_width,16,sweep_map_width_16,91,switzerland-1,switzerland,1,300,,21038,69573,21,65,0.082,0,0,115,0,0,44,64,37841,3,5,0,1,340,263,0,0
map_width,map_width,16,sweep_map_width_16,91,hegemony-1,hegemony,1,300,,103750,103750,111,111,0.4336,0,281,52,99,99,8,19,57161,4,4,0,3,69,0,0,0
map_width,map_width,16,sweep_map_width_16,91,retaliation-1,retaliation,0,103,union,0,9644,0,68,0.0,0,36,25,14,14,7,61,1330,4,7,0,2,115,43,6,0
map_width,map_width,16,sweep_map_width_16,91,random-1,random,0,61,collapsed,0,232,0,22,0.0,0,25,56,1,1,36,36,453,3,2,0,1,48,0,0,0
map_width,map_width,16,sweep_map_width_16,92,peace-1,peace,0,101,conquered,0,400,0,26,0.0,0,0,65,0,0,44,43,637,2,1,0,1,16,0,0,0
map_width,map_width,16,sweep_map_width_16,92,switzerland-1,switzerland,0,294,conquered,0,63691,0,58,0.0,0,0,115,0,0,58,57,40367,3,4,0,2,422,254,0,0
map_width,map_width,16,sweep_map_width_16,92,hegemony-1,hegemony,1,300,,135821,135830,149,149,0.582,1,278,116,158,158,32,22,60714,4,2,0,2,182,0,0,0
map_width,map_width,16,sweep_map_width_16,92,retaliation-1,retaliation,1,300,,103658,117507,107,108,0.418,0,101,53,38,38,14,82,19435,3,4,0,2,345,254,0,0
map_width,map_width,16,sweep_map_width_16,92,random-1,random,0,156,collapsed,0,5708,0,55,0.0,0,105,135,21,21,69,51,14022,4,3,0,3,35,0,0,0
map_width,map_width,16,sweep_map_width_16,93,peace-1,peace,1,300,,76726,103013,78,94,0.3047,0,0,32,0,0,16,93,11190,2,3,0,1,341,109,0,0
map_width,map_width,16,sweep_map_width_16,93,switzerland-1,switzerland,0,172,conquered,0,13159,0,58,0.0,0,0,120,0,0,68,67,15811,4,5,0,1,290,227,0,0
map_width,map_width,16,sweep_map_width_16,93,hegemony-1,hegemony,1,300,,167664,167664,178,178,0.6953,1,275,98,169,169,17,25,59025,4,3,0,3,346,0,0,0
map_width,map_width,16,sweep_map_width_16,93,retaliation-1,retaliation,0,265,collapsed,0,48681,0,45,0.0,0,105,92,26,26,58,34,55484,3,3,0,1,285,118,0,0
map_width,map_width,16,sweep_map_width_16,93,random-1,random,0,50,collapsed,0,198,0,17,0.0,0,10,48,1,1,37,40,259,3,0,0,0,0,0,0,0
map_width,map_width,16,sweep_map_width_16,94,peace-1,peace,0,95,union,0,1376,0,35,0.0,0,0,77,0,0,39,57,668,4,7,0,2,141,51,3,0
map_width,map_width,16,sweep_map_width_16,94,switzerland-1,switzerland,1,300,,49493,49493,45,45,0.1758,0,0,0,0,0,0,44,0,2,4,0,0,359,300,0,0
map_width,map_width,16,sweep_map_width_16,94,hegemony-1,hegemony,1,300,,69943,76062,82,97,0.3203,0,275,156,129,129,73,25,83452,2,1,0,1,20,0,0,0
map_width,map_width,16,sweep_map_width_16,94,retaliation-1,retaliation,1,300,,119041,119041,123,123,0.4805,1,253,199,129,129,68,42,77748,3,5,0,0,327,268,3,1
map_width,map_width,16,sweep_map_width_16,94,random-1,random,0,152,collapsed,0,6490,0,56,0.0,0,71,167,22,22,100,79,12484,3,3,0,3,53,1,0,0
map_width,map_width,16,sweep_map_width_16,95,peace-1,peace,1,300,,90397,148645,92,125,0.3594,0,0,71,0,0,33,70,23923,2,6,0,1,382,163,3,1
map_width,map_width,16,sweep_map_width_16,95,switzerland-1,switzerland,0,228,conquered,0,26217,0,64,0.0,0,0,181,0,0,81,80,28841,4,5,0,2,230,148,0,0
map_width,map_width,16,sweep_map_width_16,95,hegemony-1,hegemony,1,300,,152193,152193,164,164,0.6406,1,279,6,144,144,2,21,45827,3,2,0,2,190,0,0,0
map_width,map_width,16,sweep_map_width_16,95,retaliation-1,retaliation,0,70,union,0,2703,0,54,0.0,0,0,0,0,0,0,53,0,3,4,0,0,62,15,3,0
map_width,map_width,16,sweep_map_width_16,95,random-1,random,0,65,collapsed,0,178,0,18,0.0,0,32,53,8,8,36,33,455,2,1,0,1,2,0,0,0
map_width,map_width,16,sweep_map_width_16,96,peace-1,peace,1,300,,89556,112480,83,123,0.3242,0,0,113,0,0,41,75,28420,3,6,0,0,300,230,2,1
